rawData	tokens	sentiment	Category
"you're it! Get the latest news and the stories that matter – and pass them on.\\""""	youre get latest news story matter pas	0.0258	Neutral"
@goolammv Send him to mediate Russia Ukraine conflict. We will have nuclear☢💣 war 🤺	send mediate russia ukraine conflict nuclear war	-0.7351	Negative
@Lauren_Southern According to https://t.co/NSI7lo2C79 Russian troops are pulling back. Ukraine and British intelligence have been saying Russia presented no signs of invasion this entire time.	according troop pulling back ukraine british intelligence saying russia presented sign invasion entire time	0.2263	Neutral
Can a country that has committed war crimes and broken international law sit as the head of the #UN security counsel? Asking for #Ukraine…	country committed war crime broken international law sit head un security counsel asking ukraine	-0.5423	Negative
"#Russia is willing to go to war and incur sanctions over #Ukraine, analysts warn.	russia willing go war incur sanction ukraine analyst warn	-0.6486	Negative"
"\President Joe Biden insists that the US and NATO are \""\""not a threat to Russia\""\""""	president joe biden insists u nato threat russia	0.4168	Neutral"
@tkhuangshi @skaldique @deviImunch @imhoteplesage1 @ASBMilitary Wrong how?? There’s Nazi’s in power the azou battalion	wrong there nazi power azou battalion	-0.4767	Neutral
Let's talk about Tempolimit @Wissing @BMDV_bund	let talk tempolimit	0.0	Neutral
Do Russian Troops In Belarus Mean War Is Inevitable? https://t.co/sSjWk2BdZQ	troop belarus mean war inevitable	-0.5994	Negative
@unusual_whales Russia: We will not invade	russia invade	0.0	Neutral
