rawData	tokens	sentiment	Category
Map of #Russian troops around #Ukraine	map troop around ukraine	0.0	Neutral
Who have to stand with ukraine with action not with words	stand ukraine action word	0.0	Neutral
Russian troops at Ukraine border in 'attack positions' - report	troop ukraine border attack position report	-0.4767	Neutral
Kann man über Twitter predigen? 🤔	kann man ber twitter predigen	0.0	Neutral
"\@jb25always @DawnNute @thhamilton \""\""It will never allow NATO on its border as would be the case if Ukraine is in NATO. It is not complicated.\""\""""	never allow nato border case ukraine nato complicated	-0.1695	Neutral"
What an embarrassment Johnson is	embarrassment johnson	-0.4404	Neutral
#urgent	urgent	0.2023	Neutral
State Duma Speaker Volodin: Zelensky provokes the beginning of a big war - RT #Ukraine #Russia https://t.co/MBApKQfXG2	state duma speaker volodin zelensky provokes beginning big war rt ukraine russia	-0.7351	Negative
@RobertLusetich @ChrisMurphyCT NO - if Ukraine wants to join NATO and they have been cleared and followed all of the items to join NATO then they DO!!! F Putin and Russia!! Go Ukraine!!	ukraine want join nato cleared followed item join nato f putin russia go ukraine	0.3818	Neutral
Not sure how realistic the video is as many videos out there are fake.	sure realistic video many video fake	-0.6202	Negative
