rawData	tokens	sentiment	Category
The New York Times: Live Updates: U.S. Says Russia Could Invade Ukraine at Any Time.	new york time live update u say russia invade ukraine time	0.0	Neutral
@EndGameWW3 @DefenseOne I be wondering whether America has the guts to fight Russia at its border. Taking American children to die in Ukraine fighting for what cause? You people have over simplified war and the blood bath it comes with. The war drummers never go to the front line. Shame	wondering whether america gut fight russia border taking american child die ukraine fighting cause people simplified war blood bath come war drummer never go front line shame	-0.9633	Negative
No War❗️	war	-0.7269	Negative
Joe Biden needs to explain to American taxpayers what the definition of success is in any involvement in Ukraine.	joe biden need explain american taxpayer definition success involvement ukraine	0.5719	Positive
#StandWithUkraine #EurovisionFrance https://t.co/WMETploHxQ	standwithukraine eurovisionfrance	0.0	Neutral
@Veronicaromm #EU &amp; #NATO need to work out a plan for providing aircraft to #Ukraine ... and it needed to be done last week.	eu amp nato work plan providing aircraft ukraine needed done last week	0.0	Neutral
Look at this Tweet he is Ukrainian and he is saying that Ukraine troops atacking their own civilian dropong. Bomms not Russian https://t.co/PW5kzeo15H	look tweet ukrainian saying ukraine troop atacking civilian dropong bomms	0.0	Neutral
@MetroUK I don’t understand what NATO and the other countries that support Ukraine are doing. They should help defend Ukraine.  Putin is murdering innocent civilians.	dont understand nato country support ukraine help defend ukraine putin murdering innocent civilian	0.3612	Neutral
Why Do American Elites Want War in Ukraine? | Opinion. Follow the money  https://t.co/NdRwboNf71	american elite want war ukraine opinion follow money	-0.5574	Negative
Generalsekretär Stoltenberg: Nato wird auch im Fall einer russischen Invasion keine Soldaten in die Ukraine schicken https://t.co/NegynKiFF8	generalsekretr stoltenberg nato wird auch im fall einer russischen invasion keine soldaten die ukraine schicken	-0.5994	Negative
