rawData	tokens	sentiment	Category
"\@BastianBrauns Ich will mal hoffen dass die Nato nicht eingreift... Lieber kriegt Putin \""\""seine\""\"" Ukraine als dass ein Krieg in ganz Europa beginnt...\""""	ich mal hoffen das die nato nicht eingreift lieber kriegt putin seine ukraine al das ein krieg ganz europa beginnt	-0.5994	Negative"
Serbia will never be NATO slave! No sanctions against Russia! Stand with Putin! Zivela Rusija Zivela Srbija! #serbia #russia #ukraine #putin #standwithputin https://t.co/MtJ4ac1gne	serbia never nato slave sanction russia stand putin zivela rusija zivela srbija serbia russia ukraine putin standwithputin	-0.296	Neutral
@Sklen26 We’re not going to declare war on Russia. But we will help Ukraine with equipment &amp; intelligence &amp; sanction Russia economically. Russia would have to do more than invade Ukraine for us to declare war. And I don’t think they have enough troops to occupy so he may just take Donbas	going declare war russia help ukraine equipment amp intelligence amp sanction russia economically russia invade ukraine u declare war dont think enough troop occupy may take donbas	-0.0258	Neutral
#STANDWITHUKRAINE #NOTOWAR https://t.co/kjpH8yIEDl	standwithukraine notowar	0.0	Neutral
@Ziya_Meral @BrunoTertrais Why? The Stop the War Coalition was established to oppose 1) Britain's involvement in wars and 2) Britain's support of wars/use of military force. Is Britain involved in the war in Ukraine? Does Britain support Russia?	stop war coalition established oppose britain involvement war britain support warsuse military force britain involved war ukraine britain support russia	-0.8481	Negative
US accuses Russia of 'fabricating a pretext' to invade Ukraine - ABC News https://t.co/Lhkg5jX3nm	u accuses russia fabricating pretext invade ukraine abc news	-0.34	Neutral
"\If anyone starts a tweet with \""\""No one wants a war in Ukraine but\""\"" they have stocks in Lockheed Martin.\""""	anyone start tweet one want war ukraine stock lockheed martin	-0.4678	Neutral"
CNBC-TV18. For more updates	cnbctv update	0.0	Neutral
Le seul indice vraiment fiable pour mesurer à quel point c'est la merde c'est le cours de l'or et il est pas loin de son plus haut historique.	le seul indice vraiment fiable pour mesurer quel point cest la merde cest le cours de lor et il est pa loin de son plus haut historique	0.0	Neutral
@NATO Deploy them to Ukraine already!!	deploy ukraine already	0.0	Neutral
