rawData	tokens	sentiment	Category
@LambrettaLI150S We'd be blown to smithereens if the Russians turned on us. There'll not be war and we're just involved to please the US and to sell arms.	wed blown smithereens russian turned u therell war involved please u sell arm	0.6647	Positive
The NATO War is about to begin.  Will we stand with Ukraine?   https://t.co/7eBj4D5VxQ	nato war begin stand ukraine	-0.5994	Negative
US official says Russia has moved more troops near Ukraine https://t.co/ySpbLgksSC	u official say russia moved troop near ukraine	0.0	Neutral
@ORGCOOK @yuliapopova @NiklasRMilthers @RussiaUN @mfa_russia The idea that NATO currently could or aims to invade Russia is very much inaccurate. The price would massively outweigh any potential benefits. That is not to mention Russia's vast nuclear arsenal would likely plunge earth into a nuclear winter before that could happen	idea nato currently aim invade russia much inaccurate price massively outweigh potential benefit mention russia vast nuclear arsenal likely plunge earth nuclear winter happen	0.3818	Neutral
@4everAnnina No il punto ancora su Di Maio. Così è la volta buona che la Russia ci invade	il punto ancora su di maio co la volta buona che la russia ci invade	-0.296	Neutral
#Breaking #News #USA #Russia Prepare #War #Global #Plane #Ukraine #US #Troops #EU to stop  #Invasion https://t.co/2SIw72DKqT https://t.co/yWxRLcUI1L	breaking news usa russia prepare war global plane ukraine u troop eu stop invasion	-0.7269	Negative
@eddieorozco15 @mikeflowry @ExpressNews Eddie you might win just because of the t-shirt you have on! If I had a pair I could give you…I would.  Good karma for Eddie!	eddie win tshirt pair give youi good karma eddie	0.7717	Positive
"'rawDescription': \\""Un peu de tout mais surtout beaucoup de #Liège. Fan de la Cité Ardente et du RFC Liège. Liégeois et pas robot: parfois un peu d'actu mais demain j'arrête\""\""""	rawdescription un peu de tout mais surtout beaucoup de lige fan de la cit ardente et du rfc lige ligeois et pa robot parfois un peu dactu mais demain jarrte	0.2023	Neutral"
#StandWithUkraine https://t.co/wt4aqY14E8	standwithukraine	0.0	Neutral
Nobody else is worried we're on the verge of WW3 at all? Like if Russia camps out in the Ukraine like they're marching currently to do that's a major act of war. Am I the only dude kinda like wtf??	nobody else worried verge ww like russia camp ukraine like theyre marching currently thats major act war dude kinda like wtf	-0.4804	Neutral
@radionz #standwithukraine #istandwithukraine #PutinIsaWarCriminal https://t.co/Jpy7xknU8J	standwithukraine istandwithukraine putinisawarcriminal	0.0	Neutral
@PapiTrumpo If there was President Trump	president trump	0.0	Neutral
@Mr_Fib0618 He would've helped russia invade Ukraine.	wouldve helped russia invade ukraine	0.0	Neutral
I december sa Putin att #Ryssland kan ta till militära medel om de inte får sin vilja igenom.	december sa putin att ryssland kan ta till militra medel om de inte fr sin vilja igenom	-0.5574	Negative
This should have been predicted.	predicted	0.0	Neutral
"#Ukraine’s military warned on Friday that Russian-backed separatists in the country’s east are conducting military exercises, completing a near encirclement of Ukraine by hostile forces.	ukraine military warned friday russianbacked separatist country east conducting military exercise completing near encirclement ukraine hostile force	-0.5719	Negative"
#SlavaUkraini #StandwithUkraine #Putler #PutinHitler #PutinIsAWarCriminal #Ukraine #GoHomeRussia https://t.co/BXFR03KTnW	slavaukraini standwithukraine putler putinhitler putinisawarcriminal ukraine gohomerussia	0.0	Neutral
Support Ukraine I Stand With Ukraine Ukrainian Flag T-Shirt                                                                                          Order from here👇👇	support ukraine stand ukraine ukrainian flag tshirt order	0.4019	Neutral
@OliAworth I’m in favour of Nike them to fuckery. Surprised no country will commit any troops into Ukraine.	im favour nike fuckery surprised country commit troop ukraine	0.5859	Positive
"'rawDescription': \\""I'M THE DEFINITION OF BLACK ✊ || An Entrepreneur || Black Actor and I also want black dreams come true.. IGBO BOY 😉... #Blacklivesmatters\""\""""	rawdescription im definition black entrepreneur black actor also want black dream come true igbo boy blacklivesmatters	0.7003	Positive"
Why don’t NATO admit Ukraine today?	dont nato admit ukraine today	-0.1511	Neutral
Kazakhstan &amp; The Ukraine are huge countries.	kazakhstan amp ukraine huge country	0.3182	Neutral
Hungary blocks Ukraine’s membership in NATO’s Cyber Defense Center https://t.co/k26xQn9XgQ	hungary block ukraine membership nato cyber defense center	-0.1027	Neutral
Opinion: The #NATO alliance is ill suited to 21st century #Europe. This is not because President #Putin of #Russia says it is or because Putin is trying to use the threat of a wider war in #Ukraine to force neutrality on that country and to halt the alliance’s expansion.	opinion nato alliance ill suited st century europe president putin russia say putin trying use threat wider war ukraine force neutrality country halt alliance expansion	-0.8779	Negative
@MjMisc18 @PeterZeihan @tommyhodlsgn22 Not as long Russia doesn’t invade the Baltic states and Poland	long russia doesnt invade baltic state poland	0.0	Neutral
#UkraineWar #StandWithUkraine 🇺🇦	ukrainewar standwithukraine	0.0	Neutral
@marcuslemonis @eddiebauer @CampingWorld To the Russian Ukraine border so I get a front row seat to watch the nuclear war begin as after we are all wiped out #Biden claims victory over the #Virus. Only thing left is my camper and I claim victory #CampingWorldEddieBauer	ukraine border get front row seat watch nuclear war begin wiped biden claim victory virus thing left camper claim victory campingworldeddiebauer	-0.5994	Negative
Hawaiian	hawaiian	0.0	Neutral
Analysis: Biden reveals an uncomfortable truth about NATO’s divide on Russian aggression in Ukraine https://t.co/JVmnYudD71	analysis biden reveals uncomfortable truth nato divide aggression ukraine	-0.3612	Neutral
@poosygalorest How is that legal? If Alabama and Maine wanted to secede it wouldn't make it legal for Russia to invade the US no matter how many Russian or ex-Russian citizens lived there.	legal alabama maine wanted secede wouldnt make legal russia invade u matter many exrussian citizen lived	-0.0258	Neutral
covering my Buffalo sports teams as a free lance journalist	covering buffalo sport team free lance journalist	0.5106	Positive
President Biden: To the American people Russia is trying to invade our country.	president biden american people russia trying invade country	0.0	Neutral
@GabrielDVine @maxkeiser @CNN This is high stake diplomacy with many different layers and dynamics so it´s hard to tell who plays who. Putins main objective may be that Ukraine doesn´t drift into Nato and that Donezk/Luhansk become more independent. As it seems the US &amp; EU has pushed Ukraine to agree to that.	high stake diplomacy many different layer dynamic hard tell play putin main objective may ukraine doesnt drift nato donezkluhansk become independent seems u amp eu pushed ukraine agree	0.6022	Positive
Chuck Todd asked a NBC correspondent in Ukraine what the Ukrainian people thought of Biden’s speech. The answer was that the people are too busy worrying about Russian troops invading. Chuck Todd does not belong on tv.  https://t.co/lBCEjo8ybg	chuck todd asked nbc correspondent ukraine ukrainian people thought bidens speech answer people busy worrying troop invading chuck todd belong tv	-0.34	Neutral
Biden's Wag the Dog Ukraine script is crumbling https://t.co/fjuRBeIbHF via @YouTube	bidens wag dog ukraine script crumbling via	-0.0516	Neutral
