rawData	tokens	sentiment	Category
@JewishResister #GOPTraitorsToDemocracy🇺🇸	goptraitorstodemocracy	0.0	Neutral
"\@MAHeffernan1 @OscarVReuenthal I have a feeling that this whole mess stems from Burisma and Hunter...why else would we give two shits about Ukraine's \""\""sovereignty\""\""? NATO damn sure doesn't want a war with Russia over Ukraine...even tho they're not at Cold War level""	feeling whole mess stem burisma hunterwhy else give two shit ukraine sovereignty nato damn sure doesnt want war russia ukraineeven tho theyre cold war level	0.1456	Neutral"
I stand with Ukraine and Ukrainians https://t.co/zsQJFAcAm3	stand ukraine ukrainian	0.0	Neutral
@KremlinRussia_E you made the whole world to hate you.	made whole world hate	-0.5719	Negative
"is responsible. #StandWithUkraine https://t.co/koH6WN5mVc\""	responsible standwithukraine	0.3182	Neutral
is responsible. #StandWithUkraine twitter.com/SweAmbIsrael/s…\""""	responsible standwithukraine twittercomsweambisraels	0.3182	Neutral"
Taking the WW2 slogan to heart - Use it up... Wear it out... Make it do... Or do without. #StandWithUkraine https://t.co/1cMwLR2m1y	taking ww slogan heart use wear make without standwithukraine	0.0	Neutral
@SAD13106157 @_counterpoints_ China : 1.402 billion	china billion	0.0	Neutral
NEW: Pres. Biden unveiled tough new sanctions against Russia and plans to move U.S. troops closer to Ukraine.	new pres biden unveiled tough new sanction russia plan move u troop closer ukraine	-0.128	Neutral
@denintern @nolanwpeterson My heart and soul goes with you guys in Ukraine. Fight the good fight for your country and your freedoms.  My prayers and thoughts are with everyone over there. Putin must be stopped.	heart soul go guy ukraine fight good fight country freedom prayer thought everyone putin stopped	-0.25	Neutral
"\@thomas_garrard Don't compare Iraq to this! Ukraine (not \""\""the Ukraine\""\"") is a second largest European country constantly bullied by russia and their wet ussr dream. Ukraine made their mind about entering the EU and NATO long time ago and is paying the highest price for freedom and independence.\""""	dont compare iraq ukraine ukraine second largest european country constantly bullied russia wet ussr dream ukraine made mind entering eu nato long time ago paying highest price freedom independence	0.2732	Neutral"
A former Miss Ukraine has joined thousands of her fellow citizens who have armed themselves in preparation to fight against Russian troops. https://t.co/9UkjyN87bK	former miss ukraine joined thousand fellow citizen armed preparation fight troop	-0.4939	Neutral
Praying for peace… 🌻	praying peace	0.7184	Positive
"And Sittin' On Top Of The World\\n*BeachBoys\\nI'm A Little Lamb-To SomeOne Who'll Watch Over Me\\""""	sittin top worldnbeachboysnim little lambto someone wholl watch	0.2023	Neutral"
@TRSTNGLRD We won't do anything. It's all talk attempting to look tough &amp; get some credibility back after the Afghanistan debacle	wont anything talk attempting look tough amp get credibility back afghanistan debacle	-0.128	Neutral
If there is war in Ukraine it is a war in Europe.	war ukraine war europe	-0.8316	Negative
US Government Issues New Targeted Sanctions in Response to Russian Actions on the Ukraine Border https://t.co/AaVOw4D8o1 | by @fenwickwest	u government issue new targeted sanction response action ukraine border	0.0	Neutral
