rawData	tokens	sentiment	Category
NATO and any Ally of Ukraine need to hit strategic Russian Targets on but Ukrainian border inside Russia. We need to stop them for being able to receive any types of military aid We need to neutralize the naval fleet in the Black Sea strike at the Russian infrastructure	nato ally ukraine hit strategic target ukrainian border inside russia stop able receive type military aid neutralize naval fleet black sea strike infrastructure	-0.5499	Negative
@AP Russia invades  Ukraine we can sanction them all we want China will help Russia circumvent the sanctions because when China wants to invade Taiwan short of starting World War III there’s not much the US will be able to do about it because Russia with reciprocate and help china	russia invades ukraine sanction want china help russia circumvent sanction china want invade taiwan short starting world war iii there much u able russia reciprocate help china	0.2023	Neutral
@Unmensch67 @enpor84 @PoggenburgAndre Nicht für Ukraine oder Israel shillen = Landesverrat.	nicht fr ukraine oder israel shillen landesverrat	0.0	Neutral
@tonykatz can you provide some in-site into why Russia would want to invade Ukraine? What’s in it for them? Why risk war with NATO/US?	provide insite russia want invade ukraine whats risk war natous	-0.6908	Negative
Soldiers from 82nd and 101st airborne divisions among troops on alert for possible Eastern Europe deployment to challenge Russian aggression https://t.co/iG8dsaFYO3	soldier nd st airborne division among troop alert possible eastern europe deployment challenge aggression	0.0772	Neutral
there's got b a better way.	there got b better way	0.4404	Neutral
I have relatives who live in #Russia near #Ukrainian border and friends who live in #Ukraine and until recently they were skeptical about #war between the two countries. My heart breaks thinking about what's going to happen next.	relative live russia near ukrainian border friend live ukraine recently skeptical war two country heart break thinking whats going happen next	-0.4767	Neutral
@AVindman @AVindman any value in flying AWACS and JSTARS right on the border and give Ukraine critical intel on Russian forces? And unarmed UAV overflights? If we supply them with more air defense systems and MANPADs it will *almost* be a virtual no-fly zone with all that intel.	value flying awacs jstars right border give ukraine critical intel force unarmed uav overflight supply air defense system manpad almost virtual nofly zone intel	0.2212	Neutral
@PressSec @bevdevwarrior Not enough we need to stop Russia by admitting Ukraine into NATO and standing up for them in Ukraine	enough stop russia admitting ukraine nato standing ukraine	-0.296	Neutral
#StandWithUkraine https://t.co/Q1wGyuQIkF	standwithukraine	0.0	Neutral
@StuBishop_LPD Has to show some strength. With all of NATO behind the move I doubt Russia intends to actually invade Ukraine.  It would be foolish.	show strength nato behind move doubt russia intends actually invade ukraine foolish	-0.1027	Neutral
Biden says sanctions will only come if Russia invades Ukraine.  That is a little to late to the party dumb ass. It is obvious Russia does not give a dam about sanctions or else they would not be 130k Russian troops on Ukraine boarder.	biden say sanction come russia invades ukraine little late party dumb as obvious russia give dam sanction else k troop ukraine boarder	-0.6249	Negative
#StandWithUkraine https://t.co/e5gWzfpXja	standwithukraine	0.0	Neutral
@NaturalTroII But NATO and EU don’t want Ukraine….	nato eu dont want ukraine	-0.0857	Neutral
Something personal: My doc gave me a month supply of sleeping pills. He asked what was going on and I said “I stand with Ukraine” and he said say no more!!!	something personal doc gave month supply sleeping pill asked going said stand ukraine said say	-0.296	Neutral
Direct missile strikes onto nuclear power plants is Putin’s WAR CRIME.	direct missile strike onto nuclear power plant putin war crime	-0.872	Negative
🚨the WAR it will come	war come	-0.5994	Negative
