rawData	tokens	sentiment	Category
@SweetiePie00121 Or anything about the border?	anything border	0.0	Neutral
@jarhead_uk @volkvulture1 @TuckerCarlson @seanhannity When did anyone suggest that the US or any country‘s borders should be open to anyone? I certainly haven‘t. The Russian Army should not roll across the border of Ukraine or any other country uninvited. Nor should the US Army. Or any other army.	anyone suggest u country border open anyone certainly havent army roll across border ukraine country uninvited u army army	0.34	Neutral
Ukraine’s capital is caught between normality and horror in shadow of war https://t.co/fdPqxJrcOa	ukraine capital caught normality horror shadow war	-0.8225	Negative
"\@KofmanMichael Well written! If #Putin's goal is \""\""to roll back Ukrainian defense cooperation with NATO members\""\""""	well written putin goal roll back ukrainian defense cooperation nato member	0.3818	Neutral"
@KlaesSoebert @JakobEllemann Nato går ikke ind i Ukraine	nato gr ikke ind ukraine	0.0	Neutral
people who say Ukraine vs Russia is going to turn into World War 3 are either joking or have no idea what's happening.	people say ukraine v russia going turn world war either joking idea whats happening	-0.6369	Negative
UK to offer major NATO deployment amid Ukraine crisis https://t.co/JT4aEyKsEd via @AJEnglish I wonder if Boris will tell Putin to get out of the Crimea as well. Doubt it.	uk offer major nato deployment amid ukraine crisis via wonder boris tell putin get crimea well doubt	-0.6705	Negative
@PacoBird66 If the red stick to ukraine and don't drag European nations into it unlikely. How likely is that? Unlikely. The US is preparing for refugees at a minimum. Poland could drag the US into the fight through NATO	red stick ukraine dont drag european nation unlikely likely unlikely u preparing refugee minimum poland drag u fight nato	-0.069	Neutral
The Swiss Banks need to get on board we are all in this together not just the Wealth Safety of the World Elites disguised by spin on the World Financial Sector.#StandWithUkraine 🏴󠁧󠁢󠁳󠁣󠁴󠁿	swiss bank get board together wealth safety world elite disguised spin world financial sectorstandwithukraine	-0.233	Neutral
New story on NPR: U.S. troops leave Ukraine and embassy cuts staff as fears grow of a Russian attack https://t.co/SjJOpVQxMM	new story npr u troop leave ukraine embassy cut staff fear grow attack	-0.8074	Negative
"#Germany world #4 weapons exporter (EUR 10BN sales in 2021) after #US #Russia #France and #NATO’s 2nd largest nation, refuses to supply defensive weapons to #Ukraine - facing #Russia. #Moscow's Russia-Germany #Nordstream2 #gas pipeline is why.	germany world weapon exporter eur bn sale u russia france nato nd largest nation refuse supply defensive weapon ukraine facing russia moscow russiagermany nordstream gas pipeline	-0.6908	Negative"
@jonathanvswan @AndrewSolender Terrible phrasing.	terrible phrasing	-0.4767	Neutral
@Mindset_tweet Trump would have chosen the easy way out that is support Russia against Ukraine and NATO.	trump chosen easy way support russia ukraine nato	0.6808	Positive
@crystallgnaires @Spector37214958 @InUtahNotOfUTNP I lost a brother in Iraq.	lost brother iraq	-0.3182	Neutral
@RusBotschaft Mother russia is a fascist c*nt.	mother russia fascist cnt	-0.5574	Negative
"'rawDescription': \\""Math student @helsinkiuni who is interested in biology. Opinions expressed aren't my own.\""\""""	rawdescription math student interested biology opinion expressed arent	0.4019	Neutral"
"#StandWithUkraine #повернисьживим 20,5 млн - можем і більше! Долучайтеся! https://t.co/FidXr5KLAR	standwithukraine	0.0	Neutral"
I’m going to be mad as shit if we actually go to war in dumb ass Ukraine. I don’t want to die in Tarkov bro	im going mad shit actually go war dumb as ukraine dont want die tarkov bro	-0.939	Negative
UK to offer major NATO deployment amid Ukraine crisis	uk offer major nato deployment amid ukraine crisis	-0.6249	Negative
Why would they? Why would Russia invade Ukraine? Everyone is so certain this is a thing but cannot tell me why. https://t.co/0zINlSpRGV	russia invade ukraine everyone certain thing cannot tell	0.2193	Neutral
Any chance I can get a Morrisons deal on Trivento Special Reserve Malbec and 6p of a litre of petrol voucher before the world ends on this war? #Ukraine	chance get morrison deal trivento special reserve malbec p litre petrol voucher world end war ukraine	-0.2323	Neutral
UN troops not being immediately sent in as a peacekeeping wall between Russia and Ukraine points to agreements that are focused on a larger conflict in Europe. Biden needs war to remove tax dollars from the shrinking tax base.	un troop immediately sent peacekeeping wall russia ukraine point agreement focused larger conflict europe biden need war remove tax dollar shrinking tax base	0.128	Neutral
BREAKING: US forces deploy Bobby Shmurda at Russia-Ukraine border. https://t.co/nd2DXdpTX8	breaking u force deploy bobby shmurda russiaukraine border	0.0	Neutral
