rawData	tokens	sentiment	Category
"\\"" Eccl 12:14\\n\\n#DOJ Dem hiding 14K-hr J6 video + HunterLaptops/Epstein20K-childsex Images'""	eccl nndoj dem hiding khr j video hunterlaptopsepsteinkchildsex image	-0.296	Neutral"
If Russia doesn’t invade Ukraine then NATO are gonna look like the biggest clowns since Bozo https://t.co/OyewmfNyuq	russia doesnt invade ukraine nato gonna look like biggest clown since bozo	0.3612	Neutral
#StandWithUkraine @WarlockOfMirth @bountyxxhunter @NoTableNoFun https://t.co/pKvWJV87jO	standwithukraine	0.0	Neutral
"\\""\""Beware Russia""	beware russia	0.0	Neutral"
@FoxNews Russia is going to invade Ukraine there is nothing America to do under this administration we can't protect our own border Russians are coming in our border in the south everybody's coming in our border we can't protect our own border	russia going invade ukraine nothing america administration cant protect border russian coming border south everybodys coming border cant protect border	-0.5216	Negative
@sepailov @kergetoo @afshinrattansi Ah.  Russia gets to do whatever the hell Putin wants.	ah russia get whatever hell putin want	-0.6808	Negative
\xa0Pathos	xapathos	0.0	Neutral
@NevadaSilly Seems like that would be a good reason for Russia to invade Poland after Unkraine.	seems like good reason russia invade poland unkraine	0.6597	Positive
@Dwcoleman11 @Sachin171290 @RiseofBurnol @Ukraine @Russia That guys is a straight dummy. Fallen into Russian propaganda lol. Like nato and us acquiesced to putins illegal demand and he still invaded. Somehow this guy wants to convince you Russia is victim. Tell Ukrainians to just surrender. I wonder if he'd surrender if India was invade	guy straight dummy fallen propaganda lol like nato u acquiesced putin illegal demand still invaded somehow guy want convince russia victim tell ukrainian surrender wonder hed surrender india invade	-0.3612	Neutral
@awayzxc @Jerry15877798 @ng_ukraine Usa and Uk signed to protect Ukraine's suvereniteto in Budapest treatment. They should do it now. If Russia attacks one of them because of that then Nato should join to defend Usa or Uk or both.	usa uk signed protect ukraine suvereniteto budapest treatment russia attack one nato join defend usa uk	0.2263	Neutral
@juliaioffe The Ukraine people are showing why exactly Joe Biden made the right move in Afghanistan. The Afghan people had support for years and never stood up for their own country. Ukraine doesn’t need American troops to stand up to Putin and aggression that’s the difference	ukraine people showing exactly joe biden made right move afghanistan afghan people support year never stood country ukraine doesnt american troop stand putin aggression thats difference	0.128	Neutral
Take 2: Any country that goes to the aid of Ukraine declares war on Russia! Do you stand behind your government to make that decision? I know I do!	take country go aid ukraine declares war russia stand behind government make decision know	-0.5994	Negative
@RnaudBertrand YOUR UTTER AND ABJECT FAILURE TO UNDERSTAND THE ISSUE WITH UKRAINE IS THAT THIS WAR WAS NOT REPORTED ON FOR 8 YEARS!!!!	utter abject failure understand issue ukraine war reported year	-0.837	Negative
@marcorubio There is an invasion happening on our southern border and you care about Ukraine? Let them eat borscht	invasion happening southern border care ukraine let eat borscht	0.4939	Neutral
British citizens warned to flee Ukraine??..WHY is NATO got the Chrystal ball in front of them yes Russia is at its borders but they are in their own country but when America brings in city destroying missiles to Ukraine and Poland ie on Russian border Russia has its right 2 defen	british citizen warned flee ukrainewhy nato got chrystal ball front yes russia border country america brings city destroying missile ukraine poland ie border russia right defen	-0.6808	Negative
"\\""\""Alas""	ala	-0.2732	Neutral"
The Ukraine has Russian troops on it's border.  The USA has Canadian truck convoys.	ukraine troop border usa canadian truck convoy	0.0	Neutral
#Breaking &gt; Talks between the #Russian and #Ukrainian delegations have begun at an undisclosed location on Ukraine's border.	breaking gt talk ukrainian delegation begun undisclosed location ukraine border	0.2732	Neutral
26/02/2022 #StandWithUkraine *verified* Ukraine conflict: Your guide to understanding day three https://t.co/Vwu1rDYuSm	standwithukraine verified ukraine conflict guide understanding day three	-0.3182	Neutral
Dasvidanya Zenit! I hope this was the last international and club #football for any #Russian team for a long time. #StandWithUkraine #RealBetis #realBetisZenit #uel https://t.co/qwcgv1NikB	dasvidanya zenit hope last international club football team long time standwithukraine realbetis realbetiszenit uel	0.4404	Neutral
