rawData	tokens	sentiment	Category
'description': 'Family. NHS. Celtic. Independence.Try to be funny some of the time.'	description family nh celtic independencetry funny time	0.4404	Neutral
#StandWithUkraine https://t.co/d30rjKqoop	standwithukraine	0.0	Neutral
@JordanTMasters @noahpauley24 @hasanthehun You see the only none dictatorial+ Russia lover countries are having territorial issues(Georgia and Ukraine) Russia wants to sustain its influence at its borders. Panic from US was a major reason why Russia decided to send troops. It can’t improve anything in the Black Sea too	see none dictatorial russia lover country territorial issuesgeorgia ukraine russia want sustain influence border panic u major reason russia decided send troop cant improve anything black sea	-0.8307	Negative
@grahammahony @BigToe1974 @1GazaDon @queyano @InTheLionsDen_ Also I think you’re well aware the US and NATO have no plans or even ability to attack and invade Russia so I’m really tired of hearing this stupid contrarian dead end line of thought	also think youre well aware u nato plan even ability attack invade russia im really tired hearing stupid contrarian dead end line thought	-0.9281	Negative
@GrindFaceTV Here’s a picture of the guy. These guys never amaze me. They think black people are a threat when China produces 30% of the world goods while building trade routes through Asia and Africa .  Even know Russia is about to invade a country we get most of our oil from. https://t.co/WRrGmnajUK	here picture guy guy never amaze think black people threat china produce world good building trade route asia africa even know russia invade country get oil	-0.7391	Negative
@SCRIPtRaven @dolboebxd @Orthopraxis1500 @Real_Rye_Bread @Ukraine @ElMontres @_ReutersTopNews @AP @cnnbrk @AFP @BBCWorld @Reuters @guardian @nytimes @FT @MoscowTimes and as a Dane I #StandWithUkraine	dane standwithukraine	0.0	Neutral
yeah?	yeah	0.296	Neutral
What's wrong with us 🇪🇺 🇺🇸 ?	whats wrong u	-0.4767	Neutral
"\@mfa_russia @RusEmbUSA @RussiaUN @MFA_Ukraine @natomission_ru @RusEmbEst @StateDept @RusembUkraine @RF_OSCE \""\""Special military operation\""\"".""	special military operation	0.4019	Neutral"
Lol you can pretty much map out air defense battery’s  and troops with this map. Intelligence aircraft fly a certain way for certain reasons. If they showed the altitude changes and such it’s almost a cheat sheet for Ukraine https://t.co/jDKWHzoKGe	lol pretty much map air defense battery troop map intelligence aircraft fly certain way certain reason showed altitude change almost cheat sheet ukraine	0.8777	Positive
"\@handelsblatt USA sagt \""\""spring\""\"".""	usa sagt spring	0.0	Neutral"
@kevincollier this is a crazy thought but I feel like it might help some if Russia didn't invade neighbors then very clearly threaten a much larger invasion	crazy thought feel like help russia didnt invade neighbor clearly threaten much larger invasion	0.7409	Positive
Putin orders Russian troops to enter Ukrainian separatist territory https://t.co/qKKBnwyN6V via @YouTube	putin order troop enter ukrainian separatist territory via	0.0	Neutral
@yanisvaroufakis Alex Muresianu @ahardtospell	alex muresianu	0.0	Neutral
@Spit_flyer As a Russian i am deeply ashamed of all of this. This whole situation gives me a lot of anxiety even though i live like 2000km away from Ukraine border	deeply ashamed whole situation give lot anxiety even though live like km away ukraine border	-0.3804	Neutral
@csparks1234 Now you've dropped all the way down to pure speculation. How embarrassing.	youve dropped way pure speculation embarrassing	-0.3818	Neutral
Something IS NOT right with the Biden Administration’s approach to Ukraine. It’s totally illogical. It makes ZERO sense and I believe it has to do with Hunter’s corruption. They’d rather start a WAR than expose their crimes!	something right biden administration approach ukraine totally illogical make zero sense believe hunter corruption theyd rather start war expose crime	-0.6705	Negative
@torbor_n @MSNBC It is more likely that Ukraine will be part of Russia than a member of NATO.	likely ukraine part russia member nato	0.0	Neutral
Zelenskyy gives a live address to a massive anti-war demonstration in Georgia. We cannot be silent as fascism rises globally. If we do not stand with Ukraine… Democracy as we know it will disappear one county at a time… We must stand United against the dark forces of evil 🇺🇦 https://t.co/1AnQBQfLlb	zelenskyy give live address massive antiwar demonstration georgia cannot silent fascism rise globally stand ukraine democracy know disappear one county time stand united dark force evil	-0.4767	Neutral
@unitealkebulan @OGaletuki @khanyizama You think Putin is. By better? He lied to his own troops about what they were going into Ukraine for. He murders his opposers in broad daylight. Steals from Russian business and oligarchs…	think putin better lied troop going ukraine murder opposer broad daylight steal business oligarch	-0.7906	Negative
Well this removes the last shred of doubt about Our First Traitor:	well remove last shred doubt first traitor	-0.1027	Neutral
"\@KPicks65 @hdevreij @bloodyexhausted Take the British troops away from the Russian border (there are British troops in Ukraine) and I think they will \""\""bugger off\""\"".\""""	take british troop away border british troop ukraine think bugger	0.0	Neutral"
A Labour MP and former shadow Home Secretary blames the UK and West for the crisis on the border of Russia and Ukraine at a Stop the War coalition event. She argues against the expansion of Nato ⬇️ https://t.co/cPmwAb4QFX	labour mp former shadow home secretary blame uk west crisis border russia ukraine stop war coalition event argues expansion nato	-0.9382	Negative
Truppenverlegungen in #Schweden aufgrund verstärkter Präsenz russischer Landungsboote.	truppenverlegungen schweden aufgrund verstrkter prsenz russischer landungsboote	0.0	Neutral
"'description': \\""Welcome to Ukraine's new page for patriotism""	description welcome ukraine new page patriotism	0.4588	Neutral"
@SecBlinken #Ukrainians ask #NATO to bring their forces to #Ukraine ❗️	ukrainian ask nato bring force ukraine	0.0	Neutral
Daughter made a very good point.	daughter made good point	0.4927	Neutral
"\\""\""If Russia invades""	russia invades	0.0	Neutral"
@hughhewitt Very simple.  Putin sees Trump as an asset and invading Ukraine between 2017 and 2020 would have forced Trump to rally with NATO and impose very tough sanctions on Russia and neither Putin or Trump wanted to be in that position.	simple putin see trump asset invading ukraine forced trump rally nato impose tough sanction russia neither putin trump wanted position	-0.5413	Negative
@Todd_Toddleston He’s literally saying that Russian troops presence affected the outcome	he literally saying troop presence affected outcome	-0.1531	Neutral
Oppose the US-NATO drive to war with Russia in Ukraine!	oppose usnato drive war russia ukraine	-0.5994	Negative
🔴 Evening headlines: Ukrainian schoolgirl shot dead by Russian troops; and trial starts for four men alleged to have raped teenage girl	evening headline ukrainian schoolgirl shot dead troop trial start four men alleged raped teenage girl	-0.872	Negative
@abcnews Why does the ABC never mention the 100 000 Ukrainian troops on the border of the Russian speaking provinces of Ukraine??	abc never mention ukrainian troop border speaking province ukraine	0.0	Neutral
"#Putin's Feb. 21 speech shows he is paranoid and living in another reality, using hyperbole &amp; historical revisionism to try to impose his will on Ukraine. Watch  it. The U.S. and NATO have made their share of errors, but Putin is the one threatening war. https://t.co/0x9BPbEfCT	putin feb speech show paranoid living another reality using hyperbole amp historical revisionism try impose ukraine watch u nato made share error putin one threatening war	-0.9209	Negative"
The war hawks are screeching over Ukraine. Will cooler heads prevail? https://t.co/snlXgcTfcb	war hawk screeching ukraine cooler head prevail	-0.5994	Negative
"\MSM and most liberals spreading more lies \""\""Russia about to invade Ukraine\""\"" just proved to be left wing fake news just to start a war to take heat of Joe Biden's joke of a Presidency. Bill Clinton tried the same shit with the pill factory bombing""	msm liberal spreading lie russia invade ukraine proved left wing fake news start war take heat joe bidens joke presidency bill clinton tried shit pill factory bombing	-0.9099	Negative"
With the Russian  dictatorship having 127000 troops poised at the border ready for war there is every right for “hysteria”- Biden administration identifying troops for possible deployment to Europe amid Russia tensions - CNNPolitics https://t.co/JN2xkaD45b	dictatorship troop poised border ready war every right hysteria biden administration identifying troop possible deployment europe amid russia tension cnnpolitics	-0.7184	Negative
"\\""\""declaration of war against the whole of Europe\""\"" @ZelenskyyUa says Russian forces trying to seize #Chornobyl""	declaration war whole europe say force trying seize chornobyl	-0.5994	Negative"
Ukraine tensions: US trying to draw Russia into war says Putin	ukraine tension u trying draw russia war say putin	-0.765	Negative
I wonder is there a mobile groundstation or tow within Ukraine linked to the RQ-4D with with Ukrainian armed forces commanders alongside operator. The NATO UAV is more like a J-STARS battlefied support system than straight surveillance.	wonder mobile groundstation tow within ukraine linked rqd ukrainian armed force commander alongside operator nato uav like jstars battlefied support system straight surveillance	0.7501	Positive
@KremlinRussia_E Security assurances are required from all EU/NATO countries along Ukraine border to the Kremlin. Future dialogue to ensue for as long as it takes to rubber stamp this.	security assurance required eunato country along ukraine border kremlin future dialogue ensue long take rubber stamp	0.5859	Positive
PUTIN ORDERS TROOPS INTO UKRAINE	putin order troop ukraine	0.0	Neutral
Segretario Nato: “Siamo d'accordo che qualsiasi ulteriore aggressione di #Russia contro #Ukraine avrà costi elevati.” https://t.co/KSo3pRKx73	segretario nato siamo daccordo che qualsiasi ulteriore aggressione di russia contro ukraine avr costi elevati	0.0	Neutral
@brandon_pat91 ukraine sekarang EU n NATO.	ukraine sekarang eu n nato	0.0	Neutral
❗️ Kharkiv Mayor Igor Terekhov said that Russian troops continue to shell the city and began to blow up substations 😡 #VladimirPutin #PutinWarCriminal #PutinHitler #UkraineRussiaWar #UkraineInvasion #UkraineRussia #Ukriane #NoWar #WarCrimes	kharkiv mayor igor terekhov said troop continue shell city began blow substation vladimirputin putinwarcriminal putinhitler ukrainerussiawar ukraineinvasion ukrainerussia ukriane nowar warcrimes	0.0	Neutral
#UkraineStrong #StandWithUkraine 🇺🇦🙏🇺🇦 https://t.co/shucR4cRxi	ukrainestrong standwithukraine	0.0	Neutral
@HetLaffePaars @PizzaByEddie @poldiscoursebot Crimean locals requested Russian protection after declaring independence from Ukraine. Russia didn't invade.	crimean local requested protection declaring independence ukraine russia didnt invade	0.0	Neutral
Borrell to reiterate EU support to Kyiv during visit to eastern Ukraine as US Russia talks near: The European Union's top diplomat Josep Borrell will on Tuesday start a visit to Ukraine as tensions with Russia over its military build-up near the border	borrell reiterate eu support kyiv visit eastern ukraine u russia talk near european union top diplomat josep borrell tuesday start visit ukraine tension russia military buildup near border	0.2023	Neutral
Looking at the situation in Ukraine is so sad. I hate seeing war happen in real time	looking situation ukraine sad hate seeing war happen real time	-0.9164	Negative
"\\""\""Intelligence\""\"" ??""	intelligence	0.4767	Neutral"
@fascinatorfun they are meeting on the border	meeting border	0.0	Neutral
@LDKRZ I dont know how you find the ability to read something differently.	dont know find ability read something differently	0.3182	Neutral
One reason Russia won't invade Ukraine https://t.co/Rz6xg9vAYp	one reason russia wont invade ukraine	0.0	Neutral
