rawData	tokens	sentiment	Category
@TarasDemerson @suzypugs @BaddCompani Umm… does #Ukraine have any VIABLE option besides implementing the #MinskAgreement?	umm ukraine viable option besides implementing minskagreement	0.0	Neutral
Pentagon says Putin still adding Russian troops around Ukraine border... https://t.co/ooegYDXHut	pentagon say putin still adding troop around ukraine border	0.0	Neutral
"\2/ \""\""The United States is sincerely pretending that we are negotiating with them about Ukraine. Yes""	united state sincerely pretending negotiating ukraine yes	0.8402	Positive"
@KrishnaImhere #FUCK_PUTIN #StandWithUkraine	fuckputin standwithukraine	0.0	Neutral
US boosts troops in Europe amid fears Russia may invade Ukraine https://t.co/yCz6XmRp8s	u boost troop europe amid fear russia may invade ukraine	-0.128	Neutral
LIVE WEBCAMS #UKRAINE #KYIV #LIVE  (Ukraine border live camera) https://t.co/TlKpIYifjX via @YouTube	live webcam ukraine kyiv live ukraine border live camera via	0.0	Neutral
"#Putin wants the #Donbas issue resolved diplomatically by #Ukraine and #NATO to stay away, writes Saurabh Kumar Shahi https://t.co/B7Zjag04X2	putin want donbas issue resolved diplomatically ukraine nato stay away writes saurabh kumar shahi	0.1779	Neutral"
#StandWithUkraine   https://t.co/2AyXaamkCR	standwithukraine	0.0	Neutral
"Short.\\n\\nIf you're in Ukraine. Stay safe. 🇺🇦💕\\""""	shortnnif youre ukraine stay safe	0.4404	Neutral"
@SecDef @NATO @SecBlinken @MFA_Ukraine @POTUS @KremlinRussia_E YES JUST LIKE HE DID IN CRIMEA HE KEPT LYING AND DENYING IT THAT HE WASN'T GOING TO INVADE CRIMEA THE WORLD BELIEVED HIM AND WHAT HAPPENED? HE TOOK OVER CRIMEA SAME THING HE'LL DO WITH UKRAINE AND OTHER COUNTRIES https://t.co/4fGlUUFuXN	yes like crimea kept lying denying wasnt going invade crimea world believed happened took crimea thing hell ukraine country	-0.7351	Negative
@Reuters How is that the reason for the annexation of crimea and the build up of Russian troops in Ukraine.???	reason annexation crimea build troop ukraine	0.0	Neutral
Nato's Jens Stoltenberg: No plans for combat troops in Ukraine https://t.co/OenEdYDW57	nato jens stoltenberg plan combat troop ukraine	-0.5574	Negative
"\@EndGameWW3 \""\""The United States and other NATO allies have said they would not send troops to support Ukraine in the event of a further invasion because it is not a member state.\""\""""	united state nato ally said send troop support ukraine event invasion member state	0.6705	Positive"
@StateDept @SecBlinken Why NATO builds across Ukraine? Why Russia crossed the line? Mistake is within two sides. Please don't cross the line with war of words!	nato build across ukraine russia crossed line mistake within two side please dont cross line war word	-0.6124	Negative
🚨SOS🚨	so	0.0	Neutral
#TPRBreakingNews	tprbreakingnews	0.0	Neutral
...viene fatto un colpo di stato e Putin viene deposto	viene fatto un colpo di stato e putin viene deposto	0.0	Neutral
@AFP First cancel culture attack on Russian Military. Will it work? Or will Putin send in the more troops into Ukraine? I think Russia will send in more troops and increase the bombings. It has too.	first cancel culture attack military work putin send troop ukraine think russia send troop increase bombing	-0.3687	Neutral
This is how some of y'all sound. #Ukraine #StandWithUkraine https://t.co/mJjHslAaUO	yall sound ukraine standwithukraine	0.0	Neutral
protests	protest	-0.2263	Neutral
@UkrEmbLondon @IntelCrab #StandWithUkraine 💪	standwithukraine	0.0	Neutral
