rawData	tokens	sentiment	Category
@J1mmie Putin is evil. @Russia need to overthrow him ASAP. Stand with @ukraine! #StandWithUkraine	putin evil overthrow asap stand standwithukraine	-0.6597	Negative
@AOC Joe Biden was quicker to move troops to protect the Ukraine border than our own.	joe biden quicker move troop protect ukraine border	0.3818	Neutral
"\I see Richard Sisk of @Militarydotcom has done a good article looking at this issue. He cites Gary Solis comparing these kinds of videos of captured Russian troops calling home \""\""more to a misdemeanor than a felony.\""\""""	see richard sisk done good article looking issue cite gary solis comparing kind video captured troop calling home misdemeanor felony	-0.1531	Neutral"
MSM interesting statements “Russia has troops on Ukraine border “ actually is “Russia has troops in Russia “  and the Border is nearly 3000km Long. https://t.co/Ur2V41Y7Od	msm interesting statement russia troop ukraine border actually russia troop russia border nearly km long	0.4019	Neutral
"#Russian military drills in #Belarus, which were due to end today, have been extended, the Belarusian defense ministry says.	military drill belarus due end today extended belarusian defense ministry say	0.128	Neutral"
This I stand with Ukraine 🇺🇦 https://t.co/I6m7WhOfGL	stand ukraine	0.0	Neutral
I’ve learned one thing from this #Ukraine war. The Russians can’t fight like I thought. It appears the only way they can win is to use a dirty mass destruction weapon. #PutinsPussies	ive learned one thing ukraine war russian cant fight like thought appears way win use dirty mass destruction weapon putinspussies	-0.8328	Negative
teach your kids how to be proper	teach kid proper	0.0	Neutral
CITIZENS ON EARTH	citizen earth	0.0	Neutral
UKRAINE: RUSSIAN FORCES ENTER KYIV REGION NEAR BELARUS BORDER	ukraine force enter kyiv region near belarus border	0.0	Neutral
World Watches Potential War In Ukraine–But Americans On Facebook Show Little Interest https://t.co/UfwYsOZkC7	world watch potential war ukrainebut american facebook show little interest	-0.2944	Neutral
"#Travelwarning for #Ukraine following the collapse of diplomatic talks between #NATO and #Russia, and in light of alarming intelligence of military build-up on the border	travelwarning ukraine following collapse diplomatic talk nato russia light alarming intelligence military buildup border	-0.1531	Neutral"
Seeing the media’s reaction to Biden’s press conference only reinforces a point I made earlier: the MSM and the establishment care more about Ukraine’s borders than our Southern border	seeing medias reaction bidens press conference reinforces point made earlier msm establishment care ukraine border southern border	0.4939	Neutral
@cantina_guy @lem0nh3ad @Marcell61796122 @Bundeskanzler @NATO Ähm doch.	hm doch	0.0	Neutral
#RussianArmy #StandWithUkraine #Russian #WARINUKRAINE #nuclear #UkraineWar https://t.co/peMbnDnPn4	russianarmy standwithukraine warinukraine nuclear ukrainewar	0.0	Neutral
Material moves – Commodities traders brace for a war in Ukraine https://t.co/DjjfvXiZJP https://t.co/8RrnrP7ujK	material move commodity trader brace war ukraine	-0.5994	Negative
7 senators meet with Ukraine president as Russian troops amass on border https://t.co/1uNfP3xgct	senator meet ukraine president troop amass border	0.0	Neutral
No War in Ukraine! Take Action with @Roots_Action @WorldBEYONDWar https://t.co/TcL3VsP39o	war ukraine take action	-0.7269	Negative
@caebawb russia has had troops on the border of ukraine since like 2014. american military presence has led to a heightened increase of military presence	russia troop border ukraine since like american military presence led heightened increase military presence	0.5859	Positive
@nathaliejacoby1 Probably helping Russia invade Ukraine.	probably helping russia invade ukraine	0.296	Neutral
the media saying Russia will invade Ukraine https://t.co/TFaqyZbDWQ	medium saying russia invade ukraine	0.0	Neutral
@badiucao this is totally different with the context between Russia invade Ukraine and China invade Taiwan. China says that officially by themselves like 30 years ago.	totally different context russia invade ukraine china invade taiwan china say officially like year ago	0.3612	Neutral
@USNATO Indeed you Chose ONLY Facts That Fit Your False Narrative &amp; Hide Your Corruption Lies &amp; Links to #Nazis in Ukraine in order to provoke a war against Russia in wich the sacrificial lamb is the ukrainian population while you'll be enjoying the show from the sidelines	indeed chose fact fit false narrative amp hide corruption lie amp link nazi ukraine order provoke war russia wich sacrificial lamb ukrainian population youll enjoying show sideline	-0.6369	Negative
#standwithukraine #ukraine #peacenotwar #peace #hope #love #flowerfriday https://t.co/oOqM4MDmUG	standwithukraine ukraine peacenotwar peace hope love flowerfriday	0.891	Positive
The Russia-Ukraine crisis has entered another day that is expected to be packed with diplomatic efforts to prevent the simmering tensions from boiling over into war. By @mikecorder https://t.co/IQp4dSteTF	russiaukraine crisis entered another day expected packed diplomatic effort prevent simmering tension boiling war	-0.891	Negative
@K4rmaRules Russian troops in Russia is Russian aggression. Nato bombing Libya is liberation.	troop russia aggression nato bombing libya liberation	-0.296	Neutral
@WahnSager @HerveRozoum es waren nicht nur die Russen. Ohne die massive Hilfe der USA wäre das Stalin-Regime gegen die Nazis nicht so erfolgreich gewesen.	e waren nicht nur die russen ohne die massive hilfe der usa wre da stalinregime gegen die nazi nicht erfolgreich gewesen	-0.9136	Negative
Thousands slam Putin’s war on Ukraine during massive Toronto march https://t.co/KR3estLX6K	thousand slam putin war ukraine massive toronto march	-0.7579	Negative
@mfa_russia @mod_russia @Russian_Council @SovFedInfo @state_duma @RusEmbUSA @RussianEmbassy @RusEmbassyJ @mission_russian @mission_rf @RF_OSCE How is ukraine war going?	ukraine war going	-0.5994	Negative
BREAKING - US embassy in Ukraine ‘requests staff evacuation’ amid war fears.	breaking u embassy ukraine request staff evacuation amid war fear	-0.7717	Negative
BREAKING: RUSSIA taps FACEBOOK ‘herds’ to sow division in Ukraine &amp; weaken democracies worldwide.	breaking russia tap facebook herd sow division ukraine amp weaken democracy worldwide	-0.4215	Neutral
@mynamesnotgordy @David_Moscrop sure as if war in Ukraine is not bad enough	sure war ukraine bad enough	0.0644	Neutral
These idiots want to start a war with Russia over a border dispute with Ukraine.	idiot want start war russia border dispute ukraine	-0.743	Negative
"\@rightwingnutrs It is tough to have a \""\""independent\""\"" nation right on the border of a bigger nation made up of people from the same demographic (Rus/Slav?) like in the case of Russian and Ukraine.\""""	tough independent nation right border bigger nation made people demographic russlav like case ukraine	0.25	Neutral"
@mintzmyer @ChrisVonheim @joeriwestland Do you think Iran deal would help with scrapping?	think iran deal help scrapping	0.4019	Neutral
Because #Biden needs this war.	biden need war	-0.6833	Negative
Russia Says Pulling Back Some Troops From Ukraine Border https://t.co/Yaulp0nQSH	russia say pulling back troop ukraine border	0.0	Neutral
@clearing_fog @impeachqueen Some reports on Sky News from Ukraine of Russian troops searching for civilians sheltering  in basements.	report sky news ukraine troop searching civilian sheltering basement	0.0	Neutral
Looming invasion of Ukraine by Russia could send oil price above to record high $150usd #NATO #kiev #oilprice #RussiaUkraine #Putin #Biden	looming invasion ukraine russia send oil price record high usd nato kiev oilprice russiaukraine putin biden	-0.128	Neutral
"\\""\""France called the drills - believed to be Russia's biggest deployment to Belarus since the Cold War - a \""\""violent gesture\""\"". Ukraine says they amount to \""\""psychological pressure\""\"".\""\"" https://t.co/NaaG2OdPvO\""""	france called drill believed russia biggest deployment belarus since cold war violent gesture ukraine say amount psychological pressure	-0.875	Negative"
