rawData	tokens	sentiment	Category
US boosts troops in Europe amid fears Russia may invade Ukraine https://t.co/pxWiDSQfku	u boost troop europe amid fear russia may invade ukraine	-0.128	Neutral
'That's a world war': Biden won't send troops to get Americans out of Ukraine nypost.com/2022/02/10/bid… via @nypost	thats world war biden wont send troop get american ukraine nypostcombid via	-0.5994	Negative
@Wizard_of_Ouzo @AmendolaraToma @BrynneKKelly The US has nothing to do with it. It's Russian/Putin's military aggression against Ukraine. Anyone who thinks that anyone other than Putin (including the Russian people) actually wants war is completely deluded!	u nothing russianputins military aggression ukraine anyone think anyone putin including people actually want war completely deluded	-0.7269	Negative
"&amp; the EU must step up more troops to contain 🇷🇺.\""	amp eu step troop contain	0.0	Neutral
&amp; they will be harmed forever. We don’t want them to become snow flakes!\""""	amp harmed forever dont want become snow flake	-0.5142	Negative"
"Eau Claire and Winona regions!\\""""	eau claire winona region	0.0	Neutral"
McCain popularized the line that Russia is a gas station masquerading as a country — it’s dumb. Russia is the top gas supplier &amp; top three oil supplier. The world runs on those — kind of important. Plus not many gas stations have nukes &amp; giant militaries &amp; invade their neighbors. https://t.co/wL9SsBVq4P	mccain popularized line russia gas station masquerading country dumb russia top gas supplier amp top three oil supplier world run kind important plus many gas station nuke amp giant military amp invade neighbor	0.4033	Neutral
🔴 #Breaking	breaking	0.0	Neutral
'description': 'Sun	description sun	0.0	Neutral
Nigeria troops din land Ukraine https://t.co/urahJfjEDN	nigeria troop din land ukraine	0.0	Neutral
@JustinTrudeau the war isn't in Ukraine.	war isnt ukraine	-0.5994	Negative
@dperi84 Too late to leave Ukraine. Russian military has surrounded Ukraine. Airports shut down. Tomorrow Russia will invade Ukraine. India too busy with stock markets and Bitcoin	late leave ukraine military surrounded ukraine airport shut tomorrow russia invade ukraine india busy stock market bitcoin	-0.0516	Neutral
I’ve just seen takes about Israel wanting to invade Syria as Russia is focusing on invading Ukraine and I’m just flabbergasted at how much people can talk about an issue without studying its history and looking at current events	ive seen take israel wanting invade syria russia focusing invading ukraine im flabbergasted much people talk issue without studying history looking current event	0.0	Neutral
Hundreds of combat ready British troops could be sent to Ukraine's Nato neighbours https://t.co/c96MSB9XbZ	hundred combat ready british troop sent ukraine nato neighbour	0.0258	Neutral
@thehill Well Putin can't win if NATO steps in and destroys his army right inside Ukraine!🙄	well putin cant win nato step destroys army right inside ukraine	-0.678	Negative
Corrupt Russian money and morals are ok… as you long as you donate it to the @Conservatives and help @BorisJohnson keep Carrie in her lavish lifestyle. #ToryCorruption #ToryRussianMoney #ToryBritain #torylies #StandWithUkraine #UkraineRussiaCrisis https://t.co/VWhSLYgzzH	corrupt money moral ok long donate help keep carrie lavish lifestyle torycorruption toryrussianmoney torybritain torylies standwithukraine ukrainerussiacrisis	0.5994	Positive
"\@RepRashida \""\""CONFLICT\""\"" speaking of conflict: #Ukraine - Congresswoman""	conflict speaking conflict ukraine congresswoman	-0.5574	Negative"
"\(CSIS) Washington) publishes a map of the \""\""deployment of Russian troops\""\"" on the border with Ukraine as of January 27 and February 18. https://t.co/O69Eur3iFa\""""	csis washington publishes map deployment troop border ukraine january february	0.0	Neutral"
#StandWithUkraine	standwithukraine	0.0	Neutral
The Leader of the Russian Backed Luhansk Peoples Republic has reportedly ordered the requisition of Civilian and Commercial Vehicles to be used by Separatist Military Forces to deploy Troops to Frontline positions.	leader backed luhansk people republic reportedly ordered requisition civilian commercial vehicle used separatist military force deploy troop frontline position	0.0258	Neutral
"sparking concern...\""	sparking concern	0.0	Neutral
speaker & consultant specializing in entrepreneurship and innovation. Let's get in touch! 🗣️✍️🤝🇨🇦🇺🇸🇬🇧\""\""""	speaker consultant specializing entrepreneurship innovation let get touch	0.3818	Neutral"
@mccaffreyr3 Hard to believe the West is leaving Ukraine hanging out to dry.  Xi will follow suit and take Taiwan thus ensuring a new axis of evil.  NATO &amp; Biden’s failure to make Putin stand down will go down in history as the biggest mistake of the 21st Century.	hard believe west leaving ukraine hanging dry xi follow suit take taiwan thus ensuring new axis evil nato amp bidens failure make putin stand go history biggest mistake st century	-0.8555	Negative
#Turkey warns against “provocative acts” ahead of talks between #Russia and the #US next week to quell tensions over #Russia's military buildup on #Ukraine's border.	turkey warns provocative act ahead talk russia u next week quell tension russia military buildup ukraine border	-0.4767	Neutral
@resophonick @eng_cam_noel @NATO And if I understood @ggatehouse correctly (on @bbcnewsnight just now) there is some consternation/mystification in #Ukraine about why the USA and Britain and others have suddenly ratcheted up the rhetoric over this when #Russia troops have been lurking on its border for years.	understood correctly consternationmystification ukraine usa britain others suddenly ratcheted rhetoric russia troop lurking border year	-0.128	Neutral
@JoeBiden President Biden please do whatever it takes to stop Putin and the Russian troops in Ukraine. 🇺🇦 🇺🇸	president biden please whatever take stop putin troop ukraine	0.0258	Neutral
praying for no #war... #Ukraine	praying war ukraine	-0.5574	Negative
Croatia sows confusion with threat to pull NATO troops over Ukraine crisis https://t.co/1UV9ClVNPC https://t.co/KAsIkeQvwr	croatia sow confusion threat pull nato troop ukraine crisis	-0.8658	Negative
@El_Conde It says 5000 Russian troops in Belgorod rioted and refused to go and fight in Ukraine.	say troop belgorod rioted refused go fight ukraine	-0.5859	Negative
