rawData	tokens	sentiment	Category
powerful argument in just a few tweets.	powerful argument tweet	0.0772	Neutral
Claims Over Broken Promises About NATO Simmer at the Heart of the Ukraine Crisis.	claim broken promise nato simmer heart ukraine crisis	-0.6808	Negative
Looks like the #Truth came out for the whole #World to see what's going on in #Ukraine . Everything was planned ahead. #Belarus helped Russia in all the preparations to invade. #Watch and see for yourself. #Policeman #confession https://t.co/HEYEZrKFCU	look like truth came whole world see whats going ukraine everything planned ahead belarus helped russia preparation invade watch see policeman confession	0.5859	Positive
@greta There’s not going to be war in Europe. Putin may try to gain some territory in Ukraine but that’s the end of it.	there going war europe putin may try gain territory ukraine thats end	-0.0644	Neutral
"#US #oil, #gold, #treasuries, rising as #USA appears to be assessing the chances of war in #Europe are rising; they are withdrawing some Embassy staff in #Ukraine.	u oil gold treasury rising usa appears assessing chance war europe rising withdrawing embassy staff ukraine	-0.296	Neutral"
@sc101_101 @GerberKawasaki Except that this massing of troops at the border with Ukraine is itself an admission that the cold war crippled Putin.	except massing troop border ukraine admission cold war crippled putin	-0.5994	Negative
@apmassaro3 So what happens if Russia doesn’t invade? Nord Stream 2 will go ahead?? Europe is out of its mind!🙄	happens russia doesnt invade nord stream go ahead europe mind	0.0	Neutral
Nato and Russia sit down to seek an end to stand-off over Ukraine https://t.co/lH4tNgzSo1 via @RFI_En https://t.co/y7pAUmfnx4	nato russia sit seek end standoff ukraine via	0.0	Neutral
@baysuii he always said “calm down” while Russian troops are getting closer and closer. and expect nothing is gonna happen.	always said calm troop getting closer closer expect nothing gonna happen	0.3182	Neutral
Crunchy @haynesdeborah @SkyNewsBreak report on Russia cyber attacks on Ukraine. Data shared with UK/NATO/77Brigade psyops? Time for Change @AdmTonyRadakin_ @ALapsleyFCDO @TomTugendhat	crunchy report russia cyber attack ukraine data shared uknatobrigade psyop time change	-0.128	Neutral
Russian troops return from Kazakhstan #NewsBreak  https://t.co/N07cYpSuf7	troop return kazakhstan newsbreak	0.0	Neutral
you gotta love american leftists getting horny for russia because authoritarian russian government prepares to invade a neighbouring country https://t.co/850IE95f4v	gotta love american leftist getting horny russia authoritarian government prepares invade neighbouring country	0.6369	Positive
Gee…what tipped you off Joe?…the tanks or the jets?…or the 100k troops sitting on Ukraine’s border??? https://t.co/lzUHl1Saph	geewhat tipped joethe tank jetsor k troop sitting ukraine border	0.0	Neutral
@ZelenskyyUa @JamieBrysonCPNI Ireland stand with Ukraine 🇺🇦🇮🇪	ireland stand ukraine	0.0	Neutral
"\Who does #Putin think he is? Should #Ukraine citizens unanimously want to be in #NATO they should be #IN! He sounds like #theDonald. His threatening tone any willingness to \""\""fight like h---\""\"" is bully pulpit! Freedom is the right of #ALL humans! #Communism and #Autocracy not #FAIR\""""	putin think ukraine citizen unanimously want nato sound like thedonald threatening tone willingness fight like h bully pulpit freedom right human communism autocracy fair	0.1124	Neutral"
Their spirit is amazing! Never give in. ♥️	spirit amazing never give	0.6705	Positive
#Ukraine #UkraineWar #UkraineRussia	ukraine ukrainewar ukrainerussia	0.0	Neutral
Canada does not #StandWithUkraine with pious statements of the obvious.	canada standwithukraine pious statement obvious	0.0	Neutral
#StandWithUkraine	standwithukraine	0.0	Neutral
"\@collectmmnt @AndrewFeinberg Do you understand what a no-fly zone is? It's not like you say \""\""stop flying here!\""\"" &amp; they obey. You'd need military &amp; equipment in Ukraine shooting down Russian planes &amp; shooting Russian troops trying to stop you. How do you think New Zealand would be able to manage that?\""""	understand nofly zone like say stop flying amp obey youd military amp equipment ukraine shooting plane amp shooting troop trying stop think new zealand able manage	-0.6715	Negative"
#Russia: #Putin held marathon 5.5 hr talk w #Macron Mon..about #Ukraine &amp; NATO. Both men claimed progress https://t.co/DvkYLhRvvW	russia putin held marathon hr talk w macron monabout ukraine amp nato men claimed progress	0.4215	Neutral
@AP Did he repeat US troops would NOT fight in Ukraine?	repeat u troop fight ukraine	0.2924	Neutral
@seanhannity @JesseBWatters @DonaldJTrumpJr @GreggAbbott @TuckerCarlson @JudgeJeanine RUSSIAN AND UKRAINE. WHY ARE WE INVOLVED THIS WAR WHEN OUR POLITICIANS DONT GIVE A DAMN ABOUT THE WAR GOING ON OUR OWN BORDER?	ukraine involved war politician dont give damn war going border	-0.8398	Negative
"\If you type in \""\""Putin Kosovo\""\"" right now""	type putin kosovo right	0.0	Neutral"
@RevAlacran @EthicalRenewal @Keir_Starmer By saying that we must stand up to Russian aggression? Of course we must. Have you seen what is happening on the Russian/Ukrainian border? The people of Ukraine must be petrified.	saying stand aggression course seen happening russianukrainian border people ukraine petrified	-0.6908	Negative
I just signed a @worldbeyondwar petition: No War in Ukraine. Sign here: https://t.co/YLBXLA6kvJ	signed petition war ukraine sign	-0.7269	Negative
Brilliant!	brilliant	0.5859	Positive
"\\""\""As of this morning""	morning	0.0	Neutral"
🇷🇺⚡🇺🇸🇺🇦The United States will not discuss the prospects for Ukraine's admission to NATO without Kiev	united state discus prospect ukraine admission nato without kiev	0.2292	Neutral
@OlgaNYC1211 The most interesting question - will Putin dare to invade? I still find it hard he is ready to essentially commit suicide and take Russia with him	interesting question putin dare invade still find hard ready essentially commit suicide take russia	0.2006	Neutral
@KaaronMd @washingtonpost wheres carpet bombing btw? what has happened in ukraine cannot be classified as serious war.	wheres carpet bombing btw happened ukraine cannot classified serious war	-0.6369	Negative
Somehow it took me 3 days to come from Ukraine 16th Feb to 19th Feb my groupmates are still stucked on poland border.i have sleepless nights what is my future now I'm student in lnmu lviv @aajtak	somehow took day come ukraine th feb th feb groupmates still stucked poland borderi sleepless night future im student lnmu lviv	0.0	Neutral
@don11cs @GrayConnolly Yes. Russia’s invasion of Ukraine/murder of Ukrainians is connected to America’s policy on the United States-Mexico border. This is logical. I hope you change your mind and just support Ukraine without taking it as an opportunity to attack your own country’s political opponents.	yes russia invasion ukrainemurder ukrainian connected america policy united statesmexico border logical hope change mind support ukraine without taking opportunity attack country political opponent	0.8689	Positive
@stephenwertheim @KatrinaNation @ForeignPolicy exactly. It is completely clear at this point that NATO does not intend to admit Ukraine as a member. Possibility put forward by Neocons	exactly completely clear point nato intend admit ukraine member possibility put forward neocon	0.3184	Neutral
❗️A total of 545 people were detained on referendum day in #Belarus.	total people detained referendum day belarus	-0.4019	Neutral
Blinken Challenges Russia to Pledge It Will Not Invade Ukraine - https://t.co/FiErGM7W5L temporary covers https://t.co/Bn9IBaC7CG - https://t.co/fvgL2FGWhX	blinken challenge russia pledge invade ukraine temporary cover	0.0772	Neutral
#DeadlineWH	deadlinewh	0.0	Neutral
Sorry to say but #israel REALLY not looking good in war between #ukraine and #russia very sad 😩😩😩😩	sorry say israel really looking good war ukraine russia sad	-0.9392	Negative
Independent (Британия) пишет: «A Cabinet minister has warned that an imminent incursion by Russian troops into Ukrainian territory was “entirely possible”»	independent cabinet minister warned imminent incursion troop ukrainian territory entirely possible	-0.2732	Neutral
@rwa_ @ScottMStedman Russian troops are reportedly very poorly trained in general. Many of them are contractors who only work for a year or two.	troop reportedly poorly trained general many contractor work year two	0.0	Neutral
Belarus says Russian forces to return to bases when 'objective need' arises	belarus say force return base objective arises	0.0	Neutral
@OccupyDemocrats @MstrKnowItAll I stand with Ukraine 🇺🇦 and President Biden 🇺🇸	stand ukraine president biden	0.0	Neutral
#nexta_tv	nextatv	0.0	Neutral
@gann_veronica @DiamondandSilk You really think if there was any kind of info that Ukraine has that could do that Biden would have had 100000 troops on the Russian border to keep them out	really think kind info ukraine biden troop border keep	0.0	Neutral
