rawData	tokens	sentiment	Category
The US seem to think that Russia should not be allowed to move Russian troops inside Russian borders.	u seem think russia allowed move troop inside border	0.0	Neutral
@NPRFactCheck's account is temporarily unavailable because it violates the Twitter Media Policy. Learn more.	account temporarily unavailable violates twitter medium policy learn	-0.5106	Negative
90 tons of U.S. military aid arrives in Ukraine as border tensions with Russia rise https://t.co/TG8G2MEYmV	ton u military aid arrives ukraine border tension russia rise	-0.4019	Neutral
@Thisisimagined @ABiethi @SecBlinken @melaniejoly @NATO Russia is in Ukraine have been for years.	russia ukraine year	0.0	Neutral
@UkrWarReport @derecha_liber Que horror	que horror	-0.5719	Negative
"\Open SmartNews and read \""\""Top US general says Russia has enough troops and weapons in place to invade Ukraine with ‘very little warning’\""\"" here: https://t.co/WRucK0X5aS""	open smartnews read top u general say russia enough troop weapon place invade ukraine little warning	-0.5401	Negative"
Russia Says They Will Invade Two More Countries... - Populist Press ©2022 https://t.co/q5lhAPEczg	russia say invade two country populist press	0.0	Neutral
@therealrukshan This war in Ukraine is a major distraction from the collapsing covid narrative!	war ukraine major distraction collapsing covid narrative	-0.8271	Negative
@USEmbassyKyiv Russia has been waging war against Ukraine &amp; the U.S. for many years. We need to fight back. #Ukraine	russia waging war ukraine amp u many year fight back ukraine	-0.7579	Negative
Biden Says Russia Can Invade Ukraine So Long As They Avoid Hunter’s Gas Company | The Babylon Bee https://t.co/FT9WyCxwZw	biden say russia invade ukraine long avoid hunter gas company babylon bee	-0.296	Neutral
"#PENTAGON spokesperson John Kirby said, #Russian @KremlinRussia_E #Putin is adding more military force near #Ukraine border &amp; It's continues to grow stronger. They’re exercising, so we believe that he want to use military force. #Israel #Russia #NATO #USA https://t.co/qpQotq7yh3	pentagon spokesperson john kirby said putin adding military force near ukraine border amp continues grow stronger theyre exercising believe want use military force israel russia nato usa	0.4404	Neutral"
Definitely worth a watch. Summary: Putin has an affinity towards Ukrainian heritage and doesn’t want to see the country cosy up to the West. Ukraine being successful is a bad look too.	definitely worth watch summary putin affinity towards ukrainian heritage doesnt want see country cosy west ukraine successful bad look	0.5687	Positive
@allowind @Rsalasor @denevederoden Little of Zapad 2021 took place close to Ukraine border. And it didn't coincide with far-reaching Russian demands regarding Ukraine and NATO. Very different situation. Now there even are Russian landing ships in the Black Sea. Why? https://t.co/rw39pVs9h4 https://t.co/0qRZplcvpb https://t.co/gT1fAE6Xji	little zapad took place close ukraine border didnt coincide farreaching demand regarding ukraine nato different situation even landing ship black sea	0.0	Neutral
#Russia #Ukraine #War #USA	russia ukraine war usa	-0.5994	Negative
@Sodangfancy100 But Ukraine is not a NATO member.	ukraine nato member	0.0	Neutral
"etc.\""	etc	0.0	Neutral
etc.\""""	etc	0.0	Neutral"
Stand With Ukraine	stand ukraine	0.0	Neutral
if only they could figure out the origins of the Havana Syndrome in time to set it up at the Ukraine border with Russia.	figure origin havana syndrome time set ukraine border russia	0.0	Neutral
@meiselasb #StandWithUkraine	standwithukraine	0.0	Neutral
Ukraine’s president says there will be a ‘full-scale’ war across Europe if Russia invades. Putin is twisting the West's words to suit HIM and incite a war!	ukraine president say fullscale war across europe russia invades putin twisting west word suit incite war	-0.8316	Negative
Nato: Russland für größte Truppenkonzentration in Europa seit Kaltem Krieg verantwortlich	nato russland fr grte truppenkonzentration europa seit kaltem krieg verantwortlich	0.0	Neutral
#Canada Pulls #Military #Troops Out of the #Ukraine as  Tensions Over Possible Invasion by #Russia Continue to Grow: https://t.co/HBowx9nrZP #Canadian #Russian	canada pull military troop ukraine tension possible invasion russia continue grow canadian	-0.4019	Neutral
“Russia is gonna invade tomorrow guys I promise”	russia gonna invade tomorrow guy promise	0.3182	Neutral
An USAF CV-22B Ospray is also part of the mission near Ukraine's border https://t.co/ISnVJDfnsw https://t.co/CBD50Ba5Kr	usaf cvb ospray also part mission near ukraine border	0.0	Neutral
I wonder if and how #Poland will react with Russian troops now at their border with #Belarus?	wonder poland react troop border belarus	0.0	Neutral
Putin accuses U.S. of trying to lure #Russia into war	putin accuses u trying lure russia war	-0.743	Negative
Young Thug Calls On Other Rappers To Help African Students Get Out Of Ukraine After Racism At Border	young thug call rapper help african student get ukraine racism border	-0.34	Neutral
@RevChicoMaresz @POTUS Nope. Not bowing down to Putin. #StandWithUkraine	nope bowing putin standwithukraine	0.0	Neutral
Germany happily watching Russia threaten to invade Ukraine knowing that they’re not the bad guy for once	germany happily watching russia threaten invade ukraine knowing theyre bad guy	0.5927	Positive
"#StandWithUkraine #Russia Russian plane shot right out of the sky, total loss, heavy casualties. https://t.co/Q3SX0zoLnp https://t.co/dm69vH69S0	standwithukraine russia plane shot right sky total loss heavy casualty	-0.3182	Neutral"
UK sends troops and Hi-Tech weapons to Ukraine amid fears Russia would invade in matter of days https://t.co/xXMhdMQa8n	uk sends troop hitech weapon ukraine amid fear russia invade matter day	-0.6808	Negative
🗞 How Biden and other NATO leaders are backing Ukraine against Russia  -  The Washington Post	biden nato leader backing ukraine russia washington post	0.0258	Neutral
'rawDescription': 'Outdoors	rawdescription outdoors	0.0	Neutral
What Biden said: We’ll respond decisively if Russia further invades Ukraine.	biden said well respond decisively russia invades ukraine	0.2732	Neutral
#PutinWarCriminal #NATO #Ukraine #UkraineRussia https://t.co/gUBqKhZ4Ti	putinwarcriminal nato ukraine ukrainerussia	0.0	Neutral
White House says Russia could invade Ukraine within the week	white house say russia invade ukraine within week	0.0	Neutral
#BREAKING #UKRAINE	breaking ukraine	0.0	Neutral
@GlennJacobsTN U r a traitor and #PutinsPuppet spouting the Kremlin party line #STANDWITHUKRAINE #SlavaUkraini	r traitor putinspuppet spouting kremlin party line standwithukraine slavaukraini	0.4019	Neutral
@jsrailton Because Russian troops are there on spring break	troop spring break	0.0	Neutral
Are we getting ready for #WW3? What's this between #russia and #Ukraine? Is it going to be #Russians confronting #west?	getting ready ww whats russia ukraine going russian confronting west	0.2263	Neutral
Fox News Reporter Confronts Antony Blinken: ‘At What Point Do You Stop Playing Russia’s Game’ Amid Their Threat to Invade Ukraine https://t.co/bDZvVmEwGy #SmartNews	fox news reporter confronts antony blinken point stop playing russia game amid threat invade ukraine smartnews	-0.6908	Negative
@NeffsonRichard @MMFlint I’m jealous of the Ukraine border it gets much more focus than the American border	im jealous ukraine border get much focus american border	-0.4588	Neutral
@Reuters This will end badly if America doesn’t put troops in Ukraine. Protecting NATO allies is fine but that will do nothing to save Ukraine from being invaded &amp; forever not exiting as a democracy! USA NOT going to war against Russia means the end of Ukraine!	end badly america doesnt put troop ukraine protecting nato ally fine nothing save ukraine invaded amp forever exiting democracy usa going war russia mean end ukraine	0.0328	Neutral
