rawData	tokens	sentiment	Category
@calxandr @ve10ve Reading the total statement I believe that the Russian propaganda machine has backfired. Russian troops don’t want to fight NATO forces and its clear that the Russian rhetoric reg. NATO being agressive lead them to believe that an attack on Ukraine will bring NATO into the war!	reading total statement believe propaganda machine backfired troop dont want fight nato force clear rhetoric reg nato agressive lead believe attack ukraine bring nato war	-0.6639	Negative
When WW3 breaks out with Russia soon do you really want #borisjohnson at the helm? #WW3 #russia #NATO #ukraine #mediablackout #sheeples #BorisJohnsonResign #GeneralElectionNow #BorisTheLiar https://t.co/J0omcSnU0f	ww break russia soon really want borisjohnson helm ww russia nato ukraine mediablackout sheeples borisjohnsonresign generalelectionnow boristheliar	0.1513	Neutral
@JakeBimmer @UkrWarReport cool theory bro	cool theory bro	0.3182	Neutral
@JamesWillby @RussianEmbassy @SkyNews @mfa_russia @natomission_ru @RusembUkraine @mission_russian @RF_OSCE @BBCWorld @RTUKnews @GBNEWS @REESOxford Are you talking about American and British troops in Ukraine near the Russian border? 😄	talking american british troop ukraine near border	0.0	Neutral
Please Mr Biden please send F35 multirole fighters to Moscow and sell us more Permian Basin fracked gas #StandWithUkraine	please mr biden please send f multirole fighter moscow sell u permian basin fracked gas standwithukraine	0.5267	Positive
A mistake U.S. did was to scrap the #StarWars program. The Baltics should of had missle defense systems a long time ago. The U.S. &amp; NATO should never trust Russia &amp; China to ever work in good-faith. Authoritarian leaders can never be trusted! #Ukraine	mistake u scrap starwars program baltic missle defense system long time ago u amp nato never trust russia amp china ever work goodfaith authoritarian leader never trusted ukraine	-0.7316	Negative
People predicted that Trump would get us into a nuclear war. He didn’t come close. Biden needs to get attention off his tanking approval numbers on domestic issues. What better way than to over-react and start a war in Eastern Europe. Over Ukraine?	people predicted trump get u nuclear war didnt come close biden need get attention tanking approval number domestic issue better way overreact start war eastern europe ukraine	-0.5859	Negative
@PosiTroll @AlexLuck9 @oryxspioenkop Russia is threatening Ukraine by moving troops within its borders? Probably Iran is threatening the US by having soldiers in its South only 20 km away from US warships sailing the Persian Gulf...	russia threatening ukraine moving troop within border probably iran threatening u soldier south km away u warship sailing persian gulf	-0.8074	Negative
Putin trolling Biden at a highest level 😃😅😂🤣	putin trolling biden highest level	0.0	Neutral
"000 troops to border\""	troop border	0.0	Neutral
000 troops to restore order	troop restore order	0.296	Neutral
000 troops within their border	troop within border	0.0	Neutral
000 🇷🇺troops ready to cross the border.🙄\""""	troop ready cross border	0.3612	Neutral"
This is a terrible idea. Ukraine is not by any stretch of the imagination a robust democracy with low levels of corruption.	terrible idea ukraine stretch imagination robust democracy low level corruption	-0.4215	Neutral
dancing	dancing	0.0	Neutral
"'rawDescription': \\""Stroke cripple living in rural England.  One man Think Tank. Seldom thinks 'inside the box'! Typically argue against the consensus view: Darwinism beats Marxism\""\""""	rawdescription stroke cripple living rural england one man think tank seldom think inside box typically argue consensus view darwinism beat marxism	-0.34	Neutral"
