rawData	tokens	sentiment	Category
@raydaniels Basically Ukraine joined nato Russia saw that as basically putting all his enemies at his door step! he stated Ukraine was being nazi esque to Russian speaking descendants and invaded. When you look at it he was loosing crimea and Ukraine as a key border he basically said fuck it	basically ukraine joined nato russia saw basically putting enemy door step stated ukraine nazi esque speaking descendant invaded look loosing crimea ukraine key border basically said fuck	-0.7717	Negative
"\1/25/22 \""\""A group of pro-democracy hackers calling themselves “Cyber Partisans” said Mon they had infiltrated Belarusian rail network in effort to “disrupt” movement of RU troops into country as tensions over a potential renewed invasion of Ukraine grow.\""\"" https://t.co/WgicRdhkMT\""""	group prodemocracy hacker calling cyber partisan said mon infiltrated belarusian rail network effort disrupt movement ru troop country tension potential renewed invasion ukraine grow	-0.4019	Neutral"
"'rawDescription': \\""Interesting Women's magazine\""\""""	rawdescription interesting woman magazine	0.4019	Neutral"
@stranahan So Russian troops are at Ukraine’s doorstep for what reason?	troop ukraine doorstep reason	0.0	Neutral
"\\""\""Those in the West who sympathize with the plight of Ukraine have no choice but to trust in Ukrainian and Russian resistance to Putin’s war""	west sympathize plight ukraine choice trust ukrainian resistance putin war	-0.3612	Neutral"
Capitals are banning Ukrainian flags from their arena. Guess they choose not to stand with Ukraine. Hope Rogers Place is full of Ukrainian flags next Wednesday. 🇺🇦 https://t.co/lExTZ0dUnt	capital banning ukrainian flag arena guess choose stand ukraine hope rogers place full ukrainian flag next wednesday	0.4404	Neutral
Hope so.🙏🙏🙏	hope	0.4404	Neutral
Our national response to Russia and Ukraine really supporting my hypothesis that the pandemic would be over if we phrased it as going to war with COVID-19 right in the beginning	national response russia ukraine really supporting hypothesis pandemic phrased going war covid right beginning	-0.1796	Neutral
@Nick_Boro1 @afneil Even more reason to help Ukraine and keep Russia away from his border…	even reason help ukraine keep russia away border	0.4522	Neutral
#nato #ukraine is a powerplay ally i wont leave them on their own i should pay for ukraine merceniers @FinMissionNATO maybe some #suomi battle tough troops in artic weather	nato ukraine powerplay ally wont leave pay ukraine merceniers maybe suomi battle tough troop artic weather	-0.5191	Negative
100% profit going to Stand with Ukraine. https://t.co/0eIiT1XZxz https://t.co/hN6LlPCMxE	profit going stand ukraine	0.4404	Neutral
Imagine thinking Russia is going to invade a country and make it less fascist 💀	imagine thinking russia going invade country make le fascist	-0.5118	Negative
@NadineDorries I think the UK have bigger impending issues right now on the border of Ukraine than parties🤷🏼‍♂️… just saying.	think uk bigger impending issue right border ukraine party saying	0.4019	Neutral
