rawData	tokens	sentiment	Category
It's easy to be cynical about web3/NFTs but some projects have already raised a lot of money to help the people of Ukraine &amp; it'll keep growing. It's not enough on its own (web3 doesn't fix war sorry) but it sure helps.	easy cynical webnfts project already raised lot money help people ukraine amp itll keep growing enough web doesnt fix war sorry sure help	0.949	Positive
#BREAKING Moscow voices 'serious concern' over OSCE moves to 'relocate' Ukraine-based staff	breaking moscow voice serious concern osce move relocate ukrainebased staff	-0.0772	Neutral
#StandWithUkraine #BoycottCocaCola #BoycottPepsi https://t.co/ahigC64p3h	standwithukraine boycottcocacola boycottpepsi	0.0	Neutral
"\\""\""Ukrainian troops fight Russian advance on Kyiv\""\""  https://t.co/NCzsw3msLN\""""	ukrainian troop fight advance kyiv	-0.3818	Neutral"
OSCE: ‘High risk of war’ as tensions rise on Ukraine-Russia border https://t.co/OS1SaepiSt via @YouTube	osce high risk war tension rise ukrainerussia border via	-0.8271	Negative
❗️Rafał Grupiński - retweetował(a) post użytkownika Lukas Biba.	rafa grupiski retweetowaa post uytkownika lukas biba	0.0	Neutral
RUSSIA WILL SAY NO TO THIS US OFFER AS THEY REALLY WANT WAR WITH UKRAINE https://t.co/loKmPaodIg	russia say u offer really want war ukraine	-0.699	Negative
Meet Ukraine’s deadl!est female sn!per who k!lled 3 Russians in a night vows to take on Putin if he orders Russian troops to invade https://t.co/pb3xjsZq5u	meet ukraine deadlest female snper klled russian night vow take putin order troop invade	0.0	Neutral
"\This is \""\""really\""\"" sad and just another example""	really sad another example	-0.5256	Negative"
"'rawDescription': \\""India's largest independent News Agency\""\""""	rawdescription india largest independent news agency	0.0	Neutral"
@INArteCarloDoss Russia learned to be self sufficient and has China helping them navigating through US sanctions. I think the West though Putin was bluffing. It seems not the case as he’s ready to invade. Now you see western leaders taking steps back to diplomacy talks. Big Strategic W for Putin.	russia learned self sufficient china helping navigating u sanction think west though putin bluffing seems case he ready invade see western leader taking step back diplomacy talk big strategic w putin	0.5719	Positive
@tsnua #War #Ukraine	war ukraine	-0.5994	Negative
"\@NaheedD These \""\""protests\""\"" are part of an organized attack on #NATO countries. #Russia #Ukraine\""""	protest part organized attack nato country russia ukraine	-0.6124	Negative"
THREAD	thread	0.0	Neutral
@eddieranieri1 @LiteMods Do you really telling me that I’m joking now about the war? about Ukraine? really? why I need that? If you don’t believe switch on tv . 🤷‍♀️	really telling im joking war ukraine really dont believe switch tv	-0.4588	Neutral
⁦@JoeBiden⁩ ⁦@NATO⁩ Dear Christians all over the world!! And not only Christians - people of all religions. Please pray to the Almighty!! Pray for Ukrainians. This is the video with our president #standwithukraine #prayforukraine  https://t.co/QHvA568hRG	dear christian world christian people religion please pray almighty pray ukrainian video president standwithukraine prayforukraine	0.8176	Positive
"\@ML_ennial @Sinokei_ @coolfinish You asked: \""\""post evidence that russian troops are attack regular people in their homes\""\""""	asked post evidence troop attack regular people home	-0.4767	Neutral"
@OccupyDemocrats I stand with Ukraine. But not enough to risk our troops lives. Fight there own war.	stand ukraine enough risk troop life fight war	-0.819	Negative
Making some Haluski for dinner to honor my Slovak brethren.	making haluski dinner honor slovak brother	0.4939	Neutral
Georgia	georgia	0.0	Neutral
They should send Ericto the Ukraine/ Russian border where he will actually be useful.	send ericto ukraine border actually useful	0.4404	Neutral
Andy Vermaut shares:Is A Putin - Biden Summit In The Works?: The two presidents last spoke on December 31.  	andy vermaut sharesis putin biden summit work two president last spoke december	0.0	Neutral
"'rawDescription': \\""You have the right to your opinion and I have the right to my opinion\\nAnd my opinion is that you shouldn't have a right to your opinion - George Carlin\""\""""	rawdescription right opinion right opinionnand opinion shouldnt right opinion george carlin	0.0	Neutral"
Sir we are get trapped in the war of Ukraine and Russia our indian embassy not help us in Ukraine plz sir plz take some step many student trapped in Ukraine	sir get trapped war ukraine russia indian embassy help u ukraine plz sir plz take step many student trapped ukraine	-0.9073	Negative
"\The Belarusian Defense Ministry stated that Russian troops arriving for the exercise would leave the country only if \""\""objective necessity\""\"" arises. At the same time""	belarusian defense ministry stated troop arriving exercise leave country objective necessity arises time	0.0772	Neutral"
@JudieHall9 70% of American's do not support a war in Ukraine!	american support war ukraine	0.2235	Neutral
#StandWithUkraine #StandingWithUkraine #StandingWithUkrainians 🙌🇺🇦🙌💙💕💙💕 https://t.co/DYUxlcoqRD	standwithukraine standingwithukraine standingwithukrainians	0.0	Neutral
Dengerin argumen nyaa putin lempeng lempeng ajaa gaada yang aneh masuk akal si kenapa dia nempatin di border deket ukraine	dengerin argumen nyaa putin lempeng lempeng ajaa gaada yang aneh masuk akal si kenapa dia nempatin di border deket ukraine	0.0	Neutral
@Dymkasdas @Transaktivisten @RussianEmbassy @mfa_russia @natomission_ru @NATO @mission_russian @RussiaUN @BBCWorld @bbcrussian @FT @guardian @SkyNews Irony is dead.	irony dead	-0.6705	Negative
so Ukraine not NATO so really theyre not our allies to help unless Biden jus decides to help then boom we at war ? https://t.co/zv4BmgtLem	ukraine nato really theyre ally help unless biden jus decides help boom war	0.128	Neutral
#GOPTraitors #GOPBetrayedAmerica #GOPTraitorsToDemocracy #TrumpIsARussianAsset #TrumpIsPutinsPuppet #StandWithUkraine #StopPutinNow https://t.co/F1TpUgcmj6	goptraitors gopbetrayedamerica goptraitorstodemocracy trumpisarussianasset trumpisputinspuppet standwithukraine stopputinnow	0.0	Neutral
@YamahaGirl711 @LukeDCoffey Only if you want to start a nuclear war ☢️.  This will be bad for Ukraine 🇺🇦 but is still containable with restraint.	want start nuclear war bad ukraine still containable restraint	-0.5499	Negative
Russia &amp; China object to consensual expansion by NATO?	russia amp china object consensual expansion nato	0.0	Neutral
@dam_Cornwall This is a time the ppl of Ukraine have to stand up and fight. Other countries that aren't NATO members can join in and help them but most are afraid of Russia and won't.	time ppl ukraine stand fight country arent nato member join help afraid russia wont	0.1655	Neutral
Lukashenko Vows #Belarus Will Fight By #Russia's Side If #Ukraine #War Starts https://t.co/AfxWKhkXdq	lukashenko vow belarus fight russia side ukraine war start	-0.7579	Negative
"'rawDescription': \\""Independent Journalist - I stay back to document and observe. Presenting for people to see the world's raw and unfiltered reality\\n\\nDesk@scootercaster.com\""\""""	rawdescription independent journalist stay back document observe presenting people see world raw unfiltered realitynndeskcom	0.0	Neutral"
"\\""\""Partner of Increased Opportunities\""\"" supposedly involves a vague \""\""moral obligation\""\"" to #Ukraine. NATO has no other such partners. Wondering what opportunities NATO wants in Ukraine? Opportunity to place U.S. missiles on border of #Russia? https://t.co/8R4v560Br6\""""	partner increased opportunity supposedly involves vague moral obligation ukraine nato partner wondering opportunity nato want ukraine opportunity place u missile border russia	0.7579	Positive"
@novogratz And about to engage in war with Russia in Ukraine and China in Taiwan. Nothing draconian about that.	engage war russia ukraine china taiwan nothing draconian	-0.3612	Neutral
Interesting.	interesting	0.4019	Neutral
@moyes_boy @KremlinRussia_E scenes when russia invade london because moyes boy said yarmo is a soldier	scene russia invade london moyes boy said yarmo soldier	0.0	Neutral
No war with Russia!  The Biden administration is playing a dangerous game with stakes that couldn’t be higher. We need to stay out of Ukraine and other former Soviet countries. This is not our fight. We promised not to expand nato at the end of the Cold War.  #UkraineCrisis https://t.co/x9LQtF5Si4	war russia biden administration playing dangerous game stake couldnt higher stay ukraine former soviet country fight promised expand nato end cold war ukrainecrisis	-0.8617	Negative
@KnowNothingTV There are some situations where you can justify war crimes. Ukraine currently isn't one. https://t.co/tqTLxUEzs9	situation justify war crime ukraine currently isnt one	-0.5994	Negative
@Ukraine India: we share border with Pakistan and China....have you tried that!!	india share border pakistan chinahave tried	0.296	Neutral
"'rawDescription': \\""Journalist and creative writer.\\nI thought there'd be more bird calls here. 🐦\""\""""	rawdescription journalist creative writerni thought thered bird call	0.4404	Neutral"
you need not fear the result of a hundred battles.” - Sun Tzu'	fear result hundred battle sun tzu	0.0072	Neutral
Putin amasses troops and military hardware near Ukraine’s border https://t.co/cp6ZK8o0Dw	putin amasses troop military hardware near ukraine border	0.0	Neutral
#BrusselsCalling: Σύνοδος ΝΑΤΟ-Ρωσίας με έναν... ανεπιθύμητο επισκέπτη [ Podcast ] https://t.co/OTm0uFZT1X #Ukraine #Russia #NATO #EU #Brussels #Brest	brusselscalling podcast ukraine russia nato eu brussels brest	0.0	Neutral
@OsintUpdates Brave !	brave	0.5267	Positive
@Meanoldman9 @bert_db @SteveChapman13 Mexico simply will not be allowed to ally with China or Russia so long as the US exists.	mexico simply allowed ally china russia long u exists	0.0	Neutral
@NPR So where are the Russian troops in this video?	troop video	0.0	Neutral
