rawData	tokens	sentiment	Category
#StandWithUkraine https://t.co/q9Jki4wSKL	standwithukraine	0.0	Neutral
for all of us.	u	0.0	Neutral
🇺🇦 War in Ukraine Would Force Israel to Get off the Fence	war ukraine force israel get fence	-0.5994	Negative
@JamesRobvincent No Russian troops have left Russian territory. #USA has moved troops &amp; #B52 bombers from 3rd to 4th countries! Even #zhelensky is asking for proof of an invasion as the exodus is ruining #Ukraine economy! It’s war by American laptop algorithms!	troop left territory usa moved troop amp b bomber rd th country even zhelensky asking proof invasion exodus ruining ukraine economy war american laptop algorithm	-0.7964	Negative
If the #Russians DARE Invade #Ukraine	russian dare invade ukraine	0.0	Neutral
"\\""\""Двухминутка ненависти\""\"": в российских школах прошли видеоуроки об \""\""освободительной миссии на Украине\""\""  https://t.co/9JF0WoGTRD Наш телеграм канал: https://t.co/DOpdAjukJP  #StopRussianAggression  #PutinWarCriminal  #StopWarInUkraine #StopRussia #StopPutin #StandWithUkraine\""""	stoprussianaggression putinwarcriminal stopwarinukraine stoprussia stopputin standwithukraine	0.0	Neutral"
@martinh36336229 @JohannesNormann War Ukraine ein Land in der UdSSR oder eine Republik auf dem russischen Land?	war ukraine ein land der udssr oder eine republik auf dem russischen land	-0.5994	Negative
"\@GRaporu @Reuters \""\""Approached\""\""? Meaning""	approached meaning	0.0	Neutral"
@WSJ Tell me again why Ukraine needs to join NATO.	tell ukraine need join nato	0.296	Neutral
@mediavets @Peston Sure.	sure	0.3182	Neutral
