rawData	tokens	sentiment	Category
@JamesGRickards Only the USA wants war in 2022....	usa want war	-0.5994	Negative
I predict Putin will not stop with Ukraine. He has amassed many more troops needed to overwhelm that country. He could conduct a blitz into the former Soviet block and threaten nuclear war for resistance.	predict putin stop ukraine amassed many troop needed overwhelm country conduct blitz former soviet block threaten nuclear war resistance	-0.8486	Negative
#StandWithUkraine #STANDWITHBIDEN	standwithukraine standwithbiden	0.0	Neutral
Jeremy Corbyn backs criticism of Britain for 'provocative' role in Russia-Ukraine crisis https://t.co/rtH10KGmcC	jeremy corbyn back criticism britain provocative role russiaukraine crisis	-0.802	Negative
@TheAfrican_Hub Who Russia the power 2 invade Ukraine???	russia power invade ukraine	0.0	Neutral
"\What happens when Russia invades Ukraine? They roll a few tanks across the border stick a flag in the ground and say \""\""we outchea?\""\"" I'm only half kidding""	happens russia invades ukraine roll tank across border stick flag ground say outchea im half kidding	0.1027	Neutral"
Why not offer Russian troops money and booze and safe exit ; morale is so low it could word	offer troop money booze safe exit morale low word	0.041	Neutral
@UkrWarReport Didn't know the biden admin employed psychics	didnt know biden admin employed psychic	0.0	Neutral
President Biden wants to bolster the post-Cold War order. President Putin wants to win back what Russia lost. Ukraine’s president is caught in between. https://t.co/jxFHt0qBRL	president biden want bolster postcold war order president putin want win back russia lost ukraine president caught	-0.34	Neutral
#StandWithUkraine 🇬🇪🇺🇦 https://t.co/zlRBTNT7MK	standwithukraine	0.0	Neutral
