rawData	tokens	sentiment	Category
@nrml_guy @MacreEric @jeffreybacic @agentcurieuse @TechEthio @StateDept @SecBlinken @DmytroKuleba Err thanks - https://t.co/Y3CTdrwkG9 Didn't read the article ? Ukraine used to be neutral and wasn't in NATO when it was attacked.	err thanks didnt read article ukraine used neutral wasnt nato attacked	-0.0258	Neutral
Countdown to war as tanks move to Ukraine border and efforts to stop Russia fail https://t.co/NIUfJIJkk2	countdown war tank move ukraine border effort stop russia fail	-0.8625	Negative
"'rawDescription': \\""Pro-abortion. Pro women's right. Pro women. A woman's body = a woman's choice! Hardly political correct. Stubborn. Sarcastic. Gay.\""\""""	rawdescription proabortion pro woman right pro woman woman body woman choice hardly political correct stubborn sarcastic gay	-0.5325	Negative"
@PoliticalGeeker @ELINTNews A country wants war and intents on dragging Germany&amp;Europe into a war with Russia just because they are hurt about NS2. The most powerful state in Europe will not go to war with Russia. Russia being autocratic or fascist groups involved in fights in Ukraine doesn‘t matter at all	country want war intent dragging germanyampeurope war russia hurt n powerful state europe go war russia russia autocratic fascist group involved fight ukraine doesnt matter	-0.9606	Negative
#Ukraine 🇺🇦 🇪🇺 HELP:	ukraine help	0.4019	Neutral
https://t.co/KBEokzGVpv take on Biden's Ukraine speech #KeystoneXL #PresidentBiden  #gasprices #Biden #border #Ukraine https://t.co/1kxcXAlkxF	take bidens ukraine speech keystonexl presidentbiden gasprices biden border ukraine	0.0	Neutral
"#Fox’s #TuckerCarlson and some other far right #Trump Party (former #GOP) crazies are all for #Putin in the tug of war over #Ukraine.  They admire and prefer a #Putin style autocracy, as does #Trump, over democracy.  https://t.co/33VlNsyRVq	fox tuckercarlson far right trump party former gop crazy putin tug war ukraine admire prefer putin style autocracy trump democracy	0.2263	Neutral"
"\@RussianEmbassy @TimesRadio @mfa_russia @FCDOGovUK @trussliz @10DowningStreet @StateDept @NATO @RussiaUN @RusEmbUSA @BBCWorld @cathynewman All Ukraine is doing is bolstering Defense Forces within it's own borders....... not \""\""practicing war games\""\"" on the border of another Country.\""""	ukraine bolstering defense force within border practicing war game border another country	0.5641	Positive"
CNN BBC etc portray Putin has an unstable mind	cnn bbc etc portray putin unstable mind	-0.3612	Neutral
As I said before you can't ask the Germans as Ukraine	said cant ask german ukraine	0.0	Neutral
