rawData	tokens	sentiment	Category
"'rawDescription': 'Peanut Gallery Resident. Half-wit. Author of \\""The Men Who Take Eyes\""\"" & \""\""The Misadventures of a Jilted Journalist.\""\"" 🇺🇦🇹🇼'""	rawdescription peanut gallery resident halfwit author men take eye misadventure jilted journalist	0.0	Neutral"
@sumlenny So what. Ukraine should prepare for a war anyway because kremlins mafia boss is psychopath.	ukraine prepare war anyway kremlin mafia bos psychopath	-0.5994	Negative
"\@pinchednerve @nytimes Have you been in a coma as Russia has built up its forces on Ukraine's border? Yesterday Russian forces shelled a kindergarten in Ukraine and today they forcibly \""\""evacuated\""\"" people from their homes in Donbas. They're also making a public show of nuclear arms testing.\""""	coma russia built force ukraine border yesterday force shelled kindergarten ukraine today forcibly evacuated people home donbas theyre also making public show nuclear arm testing	0.0	Neutral"
A Paris avec l'Ukraine 🇺🇦	paris avec lukraine	0.0	Neutral
@IAPonomarenko @MalcolmNance #StandWithUkraine	standwithukraine	0.0	Neutral
#Ukraine “Russian  Gov is a pack of liars; claim of troop withdrawal is false; +7k troops added to 150k in last 2 days” — USG.  https://t.co/nhpUsBiito	ukraine gov pack liar claim troop withdrawal false k troop added k last day usg	-0.5106	Negative
@MemeIIander @smaster7x7 @oryxspioenkop there is a partial civil war in Ukraine between Ukrainans and Russian Russia supporters	partial civil war ukraine ukrainans russia supporter	-0.25	Neutral
@RFI Russian troops suppressing peaceful Kazakhstani protests: https://t.co/7L2DunnStZ	troop suppressing peaceful kazakhstani protest	0.3182	Neutral
#StandWithUkraine https://t.co/ACYDENzPH7	standwithukraine	0.0	Neutral
"\@GilA29699944 @KMGVictoria It's \""\""quiet\""\"" because if you talk""	quiet talk	0.0	Neutral"
@ch1pp1ng @Stonekettle Stay focus. Ukraine is a dovereign state with its own democracy. Russia wants to invade. Which side are you on? We are fighting this but we are supporting Ukraine. You either support it or you don’t. There’s no looking the other way. WWII was us looking away.	stay focus ukraine dovereign state democracy russia want invade side fighting supporting ukraine either support dont there looking way wwii u looking away	0.8394	Positive
Could see a scenario like this occurring soon:	see scenario like occurring soon	0.3612	Neutral
Russia Ukraine Crisis Live Updates: US says 40% of Russian forces on Ukraine border in attack position https://t.co/dvSUGtvzHa	russia ukraine crisis live update u say force ukraine border attack position	-0.802	Negative
"\UK says Russia wants whole of Ukraine but army failing \""\""It's definitely our view that the Russians intend to invade the whole of Ukraine""	uk say russia want whole ukraine army failing definitely view russian intend invade whole ukraine	-0.2263	Neutral"
"\@shaunwalker7 \""\""Russian Troops still in their own country\""\""""	troop still country	0.0	Neutral"
@coug1988 @cspan @APDiploWriter @StateDeptSpox WHO THE F### CARES! I don't. I'm not willing to send anymore of troops anywhere to fight and die in a war that has nothing to do with us. I'm not willing to spend even one more penny to enrich the military industrial complex for this BS. THE US SHOULD STAY OUT OF UKRAINE.	f care dont im willing send anymore troop anywhere fight die war nothing u im willing spend even one penny enrich military industrial complex b u stay ukraine	-0.8126	Negative
@5thSu @Ninja998998 @FriendlyDude03 NATO respond to russian invasion of Ukraine be like OMEGALUL	nato respond invasion ukraine like omegalul	0.3612	Neutral
Spirit of the Blitz in Lviv near Ukraine-Poland border as thousands flee Russian invasion https://t.co/QAwyfJmE4l	spirit blitz lviv near ukrainepoland border thousand flee invasion	0.1779	Neutral
"'rawDescription': \\""The UK's favourite morning news programme. Wake up with the 2021 RTS Award winning most watched Breakfast show. From 6am on BBC One ⏰ #BBCBreakfast\""\""""	rawdescription uk favourite morning news programme wake rts award winning watched breakfast show bbc one bbcbreakfast	0.7845	Positive"
@EverydayBastiat And Russia wouldn’t be marching if Bidens admid just respected the agreement that NATO eould not be expanding near Russia and made sure Ukraine wouldn’t join NATO.	russia wouldnt marching bidens admid respected agreement nato eould expanding near russia made sure ukraine wouldnt join nato	0.7725	Positive
Russian soldiers breaking the ceasefire.	soldier breaking ceasefire	0.0	Neutral
"\\""\""The spectre of Russian aggression has long hung over Eastern Europe. Today it menaces our friends in Ukraine""	spectre aggression long hung eastern europe today menace friend ukraine	0.2263	Neutral"
@FoxNews @NikkiHaley And yet Tucker Carlson keeps pushing for the US to let Russia invade Ukraine.	yet tucker carlson keep pushing u let russia invade ukraine	0.0	Neutral
I worry about how the failure of the West to respond even more forcefully will encourage Russia and China to invade other countries. https://t.co/x4vkWMJF6g	worry failure west respond even forcefully encourage russia china invade country	-0.3892	Neutral
@VeganGuys @AldiUK @veganuary @AldiUK had vegan pain au chocolats? Why wasn't this on the news? Much more important than Putin amassing troops on the Ukraine border.	vegan pain au chocolats wasnt news much important putin amassing troop ukraine border	-0.2975	Neutral
"'rawDescription': \\""Keep up to date with the latest news and information on investment markets from Australia's leading online broker. Support can be reached at @CommSecSupport\""\""""	rawdescription keep date latest news information investment market australia leading online broker support reached	0.4767	Neutral"
America’s Armed Forces Ramp Up Diversity And Inclusion Training In Face Of Looming War In Ukraine https://t.co/clS5C15aDl via @TheBabylonBee	america armed force ramp diversity inclusion training face looming war ukraine via	-0.6597	Negative
@calxandr @NATO It is in the best interest of Ukraine to come along with Russia rather than trusting on US/ NATO.	best interest ukraine come along russia rather trusting u nato	0.872	Positive
"and Ukraine is saved.\""	ukraine saved	0.4215	Neutral
and Ukraine.\""""	ukraine	0.0	Neutral"
Have they started saying the war in Ukraine is a false flag yet?	started saying war ukraine false flag yet	-0.5994	Negative
26/02/2022 #StandWithUkraine *verified* https://t.co/8LGobApDQZ	standwithukraine verified	0.0	Neutral
US says new signs show Russia may invade Ukraine 'at any time' now during #Olympics2022 https://t.co/Ec4cvmEz7B via @amermilnews	u say new sign show russia may invade ukraine time olympics via	0.0	Neutral
Funding a Ukraine insurgency would lead to war in Europe. Putin is looking for any pretext. https://t.co/IEJPWpcnsX	funding ukraine insurgency lead war europe putin looking pretext	-0.5994	Negative
@SecBlinken Still not understood !?!	still understood	0.0	Neutral
Ukraine's National Security Council says it foiled an assassination attempt on President Zelensky .                                 #Zelensky #uk #UkraineRussiaWar #Ukriane #UkraineUnderAttack #UkraineWar #Ukrainian #StandWithUkraine https://t.co/tLobYHYUiF	ukraine national security council say foiled assassination attempt president zelensky zelensky uk ukrainerussiawar ukriane ukraineunderattack ukrainewar ukrainian standwithukraine	-0.3612	Neutral
💥Saturday's World War 3 Going Underground.	saturday world war going underground	-0.5994	Negative
Putin to oversee Ukraine border drill; US says 40% Russian forces in attack position https://t.co/SGZ4f9oHVC	putin oversee ukraine border drill u say force attack position	-0.4767	Neutral
@KyleTrainEmoji Ukraine President will be driven insane by US and Western media pushing for Russia to invade Ukraine.	ukraine president driven insane u western medium pushing russia invade ukraine	-0.4019	Neutral
I stand with #Ukraine https://t.co/gqiUdo632n	stand ukraine	0.0	Neutral
Responded? Or initiated?!!	responded initiated	0.0	Neutral
No to War in Ukraine – Stop the War Statement https://t.co/rGXuQZDuQ4	war ukraine stop war statement	-0.9042	Negative
"\\""\""Vladimir Putin accuses Western forces of meddling in its neighbours and does not want Ukraine to join the Nato military alliance\""\"" [BBC]""	vladimir putin accuses western force meddling neighbour want ukraine join nato military alliance bbc	-0.1083	Neutral"
#BREAKING	breaking	0.0	Neutral
FreeSpeechSystems.	freespeechsystems	0.0	Neutral
@funeraljazz i thought it was funny bc ppl get so mad about it bc it implies that ukraine is simply a border for russia	thought funny bc ppl get mad bc implies ukraine simply border russia	-0.2996	Neutral
@kitchasap Russia and Ukraine tensions are heating up day by day. Once it blows US will have to step in and establish itself since we have NATO allies m.	russia ukraine tension heating day day blow u step establish since nato ally	-0.4019	Neutral
#StandWithUkraine #UkraineUnderAttaсk ️ #fightfordemocracy https://t.co/JEL2STuOEJ	standwithukraine ukraineunderattak fightfordemocracy	0.0	Neutral
"thus openly standing against Russia and China...\""	thus openly standing russia china	0.0	Neutral
thus removing any doubt. He did not need to. The implicit threat of U.S. /NATO would have made Putin careful. Instead	thus removing doubt implicit threat u nato made putin careful instead	-0.6486	Negative
time and crayons.\nEgalitarian	time crayonsnegalitarian	0.0	Neutral
to @KimSengupta07 3) where is yr article on the Human Rights Violations of Ethnic Russians in Estonia @MFAestonia in Latvia @Latvian_MFA , in Lithuania @LithuaniaMFA they are treated as NON PERSONS @NATO . Hungarians in Ukraine are also treated as non persons .	yr article human right violation ethnic russian estonia latvia lithuania treated non person hungarian ukraine also treated non person	-0.5267	Negative
to @StateDeptSpox your flase claptrap about Russia Attack is an Embarrasment @ft @BBCWorld @Telegraph @TheSun @MFA_Ukraine @jensstoltenberg @nato @vonderleyen @JosepBorrellF @OlafScholz @dwnews https://t.co/354rL4eRiD	flase claptrap russia attack embarrasment	-0.4767	Neutral
to Infinity :)\""\""""	infinity	0.0	Neutral"
@coconut_jane @mikenelson586 Note to @TuckerCarlson:	note	0.0	Neutral
@JackPosobiec 14k dead because Russia already invaded Ukraine. Only the Kremlin is promoting war! Listen to @nolanwpeterson you might just learn something! https://t.co/KDhgONjGQC	k dead russia already invaded ukraine kremlin promoting war listen learn something	-0.7717	Negative
@astorysketcher @TarasKuzio Except that UK just sent troops to Ukraine along with military equipment and Canada did the same thing	except uk sent troop ukraine along military equipment canada thing	0.0	Neutral
Russian tanks are seen crossing border into Ukraine from Belarus. Ukraine's capital Kiev is only a few hundred miles from the Belarus border. There has been huge Russian defence build up in the Ukraine-Belarus border.	tank seen crossing border ukraine belarus ukraine capital kiev hundred mile belarus border huge defence build ukrainebelarus border	0.4019	Neutral
Further shelling of Stanytsia Luhanska was reported tonight...	shelling stanytsia luhanska reported tonight	0.0	Neutral
"'rawDescription': \\""It's not whether you get knocked down; it's whether you got up. — Vince Lombardy\""\""""	rawdescription whether get knocked whether got vince lombardy	0.0	Neutral"
I am very upset with Russia’s horrifying Ukraine invasion and for opting to invade the whole country!	upset russia horrifying ukraine invasion opting invade whole country	-0.7645	Negative
@catturd2 Russia will not invade Ukraine.	russia invade ukraine	0.0	Neutral
@TheFinancierge In my country we are neighbours with Ukraine. Also part of EU and NATO. If Russia  invades Ukraine then it’s at the door of NATO. This also means USA. So we will see 🙂	country neighbour ukraine also part eu nato russia invades ukraine door nato also mean usa see	0.0	Neutral
@marwanbishara @AJEnglish This is by now a hot war.	hot war	-0.5994	Negative
The third world war is looming as written...	third world war looming written	-0.6597	Negative
@ShwetaGup001 @MeghBulletin War not possible as europe is involved here...	war possible europe involved	-0.5994	Negative
@TCRG2012 #StandWithUkraine #FreshResists #ONEV1 https://t.co/XRGErmeWJ2	standwithukraine freshresists onev	0.0	Neutral
@ianbremmer #Russia #Economy #Sanctions #Putin	russia economy sanction putin	0.0	Neutral
@cookieboe1 @SteveSchmidtSES Your friend said the truth but securing Ukraine border is just and that's why we are doing it.	friend said truth securing ukraine border thats	0.6908	Positive
"\\""\""China Asked Russia to Delay Ukraine War Until After Olympics""	china asked russia delay ukraine war olympics	-0.7351	Negative"
