rawData	tokens	sentiment	Category
"\@CedenoGuitar @ColeAsLife @KeithOlbermann What would it even mean for the dsa to \""\""support Ukraine\""\"" are they going to send in troops or something?\""""	even mean dsa support ukraine going send troop something	0.4019	Neutral"
#StandWithUkraine https://t.co/lSn7ul0bu0	standwithukraine	0.0	Neutral
@johnredwood Will happily take any economic consequences to #StandWithUkraine.	happily take economic consequence standwithukraine	0.5574	Positive
For years we have heard talk that the next world war will be fought in cyberspace. Wouldn't now be a good time?	year heard talk next world war fought cyberspace wouldnt good time	-0.8227	Negative
#Germany is a fake-friend of #NATO. #Frenemy	germany fakefriend nato frenemy	0.0	Neutral
#Apéro Rendez vous à #Paris devant chez #Hermès. Portons un toast à nos amis ukrainiens et russes engagés pour la Paix ! Vous venez ? #StandWithUkraine 💙🍻🕊️☮️🍻🍻🍻 https://t.co/t3k8UN6iAn	apro rendez vous paris devant chez herm portons un toast no amis ukrainiens et rus engags pour la paix vous venez standwithukraine	0.0	Neutral
"\Whatever Psaki says to con you this is how NATO actions are perceived: \""\""Poland""	whatever psaki say con nato action perceived poland	0.0	Neutral"
@davidmweissman Russia will definitely invade Ukraine. There's a reason they invaded Crimea. Anyone who thinks it's not going to happen has their head in the sand	russia definitely invade ukraine there reason invaded crimea anyone think going happen head sand	0.4019	Neutral
@ZelenskyyUa @eucopresident Why cant NATO put troops into Ukraine on the premise to secure NPPs?	cant nato put troop ukraine premise secure npps	0.34	Neutral
⚡️ The street with the headquarters of the Russian and Serbian embassies in Tirana has been renamed: “Free Ukraine.”	street headquarters serbian embassy tirana renamed free ukraine	0.5106	Positive
@MsElephantGun @ChrisMurphyCT Yes let’s take our time twittering about de escalation while Ukrainians die at the hands Putin &amp; his use of illegal oxygen bombs that suck the oxygen from your lungs in a most horrific and brutal way to die.	yes let take time twittering de escalation ukrainian die hand putin amp use illegal oxygen bomb suck oxygen lung horrific brutal way die	-0.9707	Negative
Russian troops result to looting as they continue to experience supply chain issues. 🙈 https://t.co/jrs1xOxHPN	troop result looting continue experience supply chain issue	0.0	Neutral
@UKEssex1 @visegrad24 if your country have that much balls why they are not sending troops to Ukraine?? we are the one hit Russian fighter jet couple of years ago. not any other NATO country	country much ball sending troop ukraine one hit fighter jet couple year ago nato country	0.1531	Neutral
use my new &amp; improved icon for #SetApp -	use new amp improved icon setapp	0.4767	Neutral
@clockoutwars You may want to revisit this time in 2014—make it Feb 22nd. Biden &amp; Obama &amp; McCain &amp; the rest of the neolibcons supporting a coup of a legitimately democratically elected #Ukraine president. Cuz muh #geopolitics requires gay flags &amp; threat of NATO on Russia's front porch #globoho	may want revisit time make feb nd biden amp obama amp mccain amp rest neolibcons supporting coup legitimately democratically elected ukraine president cuz muh geopolitics requires gay flag amp threat nato russia front porch globoho	-0.0516	Neutral
@mikenelson586 @mtracey “Guys! It’s not just politicians and bureaucrats comfy and cozy in the U.S. that are pushing for war with Russia! It’s also the U.S. advisors that have been in Ukraine for years that are pushing for war with Russia! That makes it OK!”	guy politician bureaucrat comfy cozy u pushing war russia also u advisor ukraine year pushing war russia make ok	-0.765	Negative
Biden will send troops…just not to our border.	biden send troopsjust border	0.0	Neutral
@nathaliejacoby1 I’m afraid so… All the evidence points to Putin planning to invade the Ukraine regardless of what anybody says or does. He lies about pulling their troops when our satellites prove he’s adding more. He’s going to learn that Biden is not Trump.	im afraid evidence point putin planning invade ukraine regardless anybody say lie pulling troop satellite prove he adding he going learn biden trump	-0.4215	Neutral
Ukraine wants to join NATO. It is their freedom to choose. Russia though very uncomfortable with it should accept the fact and carry on with their own development or progress. Should not engage in  “ who is big “ game as induced by China. China is the culprit here . https://t.co/2Atr4kDWmq	ukraine want join nato freedom choose russia though uncomfortable accept fact carry development progress engage big game induced china china culprit	0.7827	Positive
@JuliaDavisNews Donetsk and Luhansk are de facto regions of the Russian Federation now.  That isn't going to change.  Russian troops on the border are guarantors of that Reality. The Neo-Nazi Régime in Kiev are merely keeping Western Ukraine unstable by failing to accept Reality. https://t.co/6w9AYD1tG3	donetsk luhansk de facto region federation isnt going change troop border guarantor reality neonazi rgime kiev merely keeping western ukraine unstable failing accept reality	-0.4939	Neutral
"which is a major problem for Russia.\""	major problem russia	-0.4019	Neutral
which is a trauma of guilt and anger	trauma guilt anger	-0.8225	Negative
which is exactly what the US and NATO are doing.\""""	exactly u nato	0.0	Neutral"
This is a really good thread outlining why Russia’s gold/ sovereign fund reserves would not be enough to sustain a prolonged period of severe economic sanctions. #Sanctions #StandWithUkraine https://t.co/zka2sL3vM4	really good thread outlining russia gold sovereign fund reserve enough sustain prolonged period severe economic sanction sanction standwithukraine	0.1513	Neutral
Zeit wird es.	zeit wird e	0.0	Neutral
Joe Biden To Send Troops To Eastern Europe Amid Ukraine Diplomacy Push https://t.co/kFVSPf9w4C https://t.co/OgNSk3rlUl	joe biden send troop eastern europe amid ukraine diplomacy push	0.0	Neutral
'description': 'Been on the left for years	description left year	0.0	Neutral
"'rawDescription': \\""Freedom ain't free.\\nPay attention.\\nVote.\\nCall & write your lawmakers.\\nRun for something. \\nFollow the experts.\\nVet your sources.\\nMake #GoodTrouble. 🌊🇺🇲🇨🇿\""\""""	rawdescription freedom aint freenpay attentionnvotencall write lawmakersnrun something nfollow expertsnvet sourcesnmake goodtrouble	0.6369	Positive"
@sammajammaz NATO Members send Weapons and troops to the border in magnitudes that where definitely out of the ordinary. How do you come out of this situation thinking NATO is simply the good moral guy defending Ukraine out of the good of their heart here? And opposing that escalation is	nato member send weapon troop border magnitude definitely ordinary come situation thinking nato simply good moral guy defending ukraine good heart opposing escalation	0.6808	Positive
"\Während die deutsche \""\""Friedensbewegung\""\"" - wie üblich treu an der Seite Moskaus - auf dem Marienplatz gegen die NATO demonstrierte""	whrend die deutsche friedensbewegung wie blich treu der seite moskaus auf dem marienplatz gegen die nato demonstrierte	-0.8316	Negative"
#StandWithUkraine https://t.co/SkCHDc7Hju	standwithukraine	0.0	Neutral
@OzraeliAvi Russia has been targeting civilians so hell to the yes I 100 stand with Ukraine.	russia targeting civilian hell yes stand ukraine	-0.6329	Negative
#StandWithUkraine - Please show your support by tweeting this banner! https://t.co/edgFaOZw63	standwithukraine please show support tweeting banner	0.6124	Positive
Lt. Col. Vindeman says Russia-Ukraine confrontation IS GOING to lead to a World War 2 sized military conflict. The anticipated  World War 3....	lt col vindeman say russiaukraine confrontation going lead world war sized military conflict anticipated world war	-0.9081	Negative
@madrid_mike We have abandoned missile sights in FL because the Soviets thought it was a good idea to play war games in Cuba	abandoned missile sight fl soviet thought good idea play war game cuba	-0.3818	Neutral
#StandWithUkraine	standwithukraine	0.0	Neutral
Stand With Ukraine.	stand ukraine	0.0	Neutral
I am tired of watching us wet our pants every time Putin threatens us.	tired watching u wet pant every time putin threatens u	-0.6705	Negative
@presswatch_Now What is lost too in the constant media coverage is the fact that there has been a “low-intensity” civil war going on in eastern Ukraine for close to a decade	lost constant medium coverage fact lowintensity civil war going eastern ukraine close decade	-0.7351	Negative
#StandWithUkraine https://t.co/QGj0K1cfqJ	standwithukraine	0.0	Neutral
@HunterJCullen @TelvinGriffin I thought Ukraine was joining NATO.	thought ukraine joining nato	0.0	Neutral
I’ve been to St Francis of Assisi Church in Chester where donations to send to the Polish border with Ukraine for refugees are piling high. You can hear all about the hard work going on there on @bbcmerseyside tomorrow morning after 7. https://t.co/UFwq2CZkGu	ive st francis assisi church chester donation send polish border ukraine refugee piling high hear hard work going tomorrow morning	-0.1027	Neutral
"AgreeW/Lil'2None.\\""""	agreewlilnone	0.0	Neutral"
@ZeroHedge_ Take it for a spin over Russian-Ukraine border for some adrenaline rush....	take spin russianukraine border adrenaline rush	0.0	Neutral
