rawData	tokens	sentiment	Category
@guardiannews @tomphillipsin Guardian's shamelesness is stomach-turning. If Rússia used nato's methods Ukraine would be already in ruins.	guardian shamelesness stomachturning rssia used nato method ukraine already ruin	-0.4404	Neutral
@Warrigal69 @POTUS Biden is so concerned about what is going on at the Ukraine border but does not care about our - the USA- southern border. Biden refuses to even go to the border to see the crisis that he- Biden- has created.	biden concerned going ukraine border care usa southern border biden refuse even go border see crisis biden created	-0.8221	Negative
@dcexaminer The Cuba Missile crisis could have been a disaster for mankind except two leaders who agreed it was too dangerous for mankind to not to agree to have the atomic missiles removed from Cuba. Putin didn’t want missiles in Ukraine from NATO? Correct?	cuba missile crisis disaster mankind except two leader agreed dangerous mankind agree atomic missile removed cuba putin didnt want missile ukraine nato correct	-0.9106	Negative
@LarryJoeVincent @Kredo0 You can believe your reasons for it but it was still better not to have 100k troops on the border with Ukraine and astronomical energy prices. Was certainly better for Ukraine whose fantastic young President is openly showing his disdain for Biden.	believe reason still better k troop border ukraine astronomical energy price certainly better ukraine whose fantastic young president openly showing disdain biden	0.9349	Positive
Biden's Deputy National Security Advisor: Border Should Be 'Inviolate' ... Ukraine's Border That Is	bidens deputy national security advisor border inviolate ukraine border	0.34	Neutral
@JCTheResistance Good to know.  But I think the hacker world should hack in and unblock what Russia has blocked. #StandWithUkraine	good know think hacker world hack unblock russia blocked standwithukraine	-0.1779	Neutral
Why War? So begins a letter written by Albert Einstein to Sigmund Freud in 1932.	war begin letter written albert einstein sigmund freud	-0.5994	Negative
@MeidasTouch #StandWithUkraine 🇺🇦	standwithukraine	0.0	Neutral
https://t.co/19Exr4I2xS Is the liberal press that backs Biden ready for WW III. They are all supporting Biden's madness to defend Ukraine or Taiwan even if it means war with Russia and China proves he's not fit for duty. Biden is too cognitively impaired to as commander-in-chief.	liberal press back biden ready ww iii supporting bidens madness defend ukraine taiwan even mean war russia china prof he fit duty biden cognitively impaired commanderinchief	-0.5733	Negative
"\Joey \""\""Cheese Brain\""\"" Biden: \""\""How Did We Get to the Place Where""	joey cheese brain biden get place	0.0	Neutral"
U.S. Navy Left The Black Sea Unprotected Allowing Russia To Invade Ukraine https://t.co/bmeI02Bx9W https://t.co/hvbPUA4WrY	u navy left black sea unprotected allowing russia invade ukraine	-0.3612	Neutral
@yoniChanowitz @yechielk @leonadato @rdavidovich @CoreyAdler @CiranniD @PhilipSetnik Shabbat Shalom you all and praying for no war in Ukraine.	shabbat shalom praying war ukraine	-0.5574	Negative
#Biden joined #European leaders in imposing new #sanctions against #Russia after reports of #troops invading #breakaway regions of #Ukraine — but some members of Congress say it’s not enough. https://t.co/CZmbjmbeAp	biden joined european leader imposing new sanction russia report troop invading breakaway region ukraine member congress say enough	-0.0516	Neutral
Minister @KajsaOllongren heeft 3 geavanceerde biologische drones ter beschikking gesteld aan de Oekraïense luchtmacht om de Russen te kunnen bestrijden.	minister heeft geavanceerde biologische drone ter beschikking gesteld aan de oekraense luchtmacht om de russen te kunnen bestrijden	0.0	Neutral
I wonder why none of these genius war hawks not gaming out what China might think should we send American troops into Russian territory.	wonder none genius war hawk gaming china think send american troop territory	-0.5994	Negative
@GeorgeTakei It’s kind of like the sacrifices ppl went thru in WW2 at home except by taking these economic hits we’re staying of war. Even tho I’d love nothing more than for our air force to bomb Russian troops to hell	kind like sacrifice ppl went thru ww home except taking economic hit staying war even tho id love nothing air force bomb troop hell	-0.7425	Negative
Sie haben fossile Autokraten satt?	sie haben fossile autokraten satt	0.0	Neutral
Sean Penn walked to Polish border to leave Ukraine | CNN Latest Movie Update 2022 https://t.co/WP3I4Om3Ue	sean penn walked polish border leave ukraine cnn latest movie update	-0.0516	Neutral
@SkyNews @DermotMurnaghan That means Russia has intention to invade Ukraine.	mean russia intention invade ukraine	0.0	Neutral
Russian troops enter Ukraine's Kharkiv -Ukrainian official - Reuters https://t.co/7xww1wec9G	troop enter ukraine kharkiv ukrainian official reuters	0.0	Neutral
@janacalifornia @HolyFrostFire @SergeTerzian @KatyaYushchenko Ukraine was a buffer zone. The vast majority of Ukrainians wanted nothing to do with NATO. Until Russia carved out a great big chunk of Ukraine called Crimea and said “This is ours now.”	ukraine buffer zone vast majority ukrainian wanted nothing nato russia carved great big chunk ukraine called crimea said	0.6249	Positive
Let's #FollowTheMoney.	let followthemoney	0.0	Neutral
The numbers compare with the no. of Russian troops on the Ukraine border! https://t.co/pmV2WadmOQ	number compare troop ukraine border	-0.296	Neutral
mom	mom	0.0	Neutral
In the meantime Biden thinks Russia invade Iran https://t.co/xKZEMtdoHy	meantime biden think russia invade iran	0.0	Neutral
Thought:	thought	0.0	Neutral
If #Russia is afraid of the West including #Ukraine in NATO and the West fearful of Russia invading. Why doesn't Ukraine become a Neutral state such as Switzerland. Then neither the West or Russia have a worry on the path Ukraine will take!	russia afraid west including ukraine nato west fearful russia invading doesnt ukraine become neutral state switzerland neither west russia worry path ukraine take	-0.7269	Negative
@ukrainenews24h I stand with the Russian people who are willling to STAND WITH UKRAINE	stand people willling stand ukraine	0.0	Neutral
"\Leggi lo statement \""\""Europe must unite against the Kremlin’s aggression\""\"" @JEF_Europe ➡️https://t.co/NyKSKkJpYT""	leggi lo statement europe unite kremlin aggression	-0.296	Neutral"
The Russia-Ukraine Crisis Need Not Spiral Into War  https://t.co/3lQl0X6D70 via @DefenseOne	russiaukraine crisis spiral war via	-0.2392	Neutral
#StandWithUkraine	standwithukraine	0.0	Neutral
@nickspencer74 @LolTherealddb @ulrichspeck But how can we count on Germany if they clearly sides with Russia on the Ukraine matter... Can we be sure that Germans will fulfill their NATO comitment if Poland is threatend by Russia as well? 🤔	count germany clearly side russia ukraine matter sure german fulfill nato comitment poland threatend russia well	0.9209	Positive
What War does to an Airport in East Ukraine: https://t.co/1EGbxbOeL4	war airport east ukraine	-0.5994	Negative
#BoycottRussia #standwithukraine #prayforukraine https://t.co/pWBjwWf3Mz	boycottrussia standwithukraine prayforukraine	0.0	Neutral
@colinbrazierGBN Colin Blazer it is a conspiracy so that the money ends up with Russia who will invade UK and then build mosques outside your terraced house	colin blazer conspiracy money end russia invade uk build mosque outside terraced house	-0.5267	Negative
Jens Stoltenberg: NATO nie wyśle ​​wojsk na Ukrainę	jens stoltenberg nato nie wyle wojsk na ukrain	0.0	Neutral
@mrandystevens @danielwinlander Tell me again why it's so important to have Ukraine in NATO? What do they bring? A US military presence on Russia's border? It's almost missiles in Cuba	tell important ukraine nato bring u military presence russia border almost missile cuba	0.3327	Neutral
"\\""\""World War 3\""\"" trending instead of \""\""potential Russian invasion of Ukraine\""\"" really betrays a certain narcissism in the userbase of this website.""	world war trending instead potential invasion ukraine really betrays certain narcissism userbase website	-0.7442	Negative"
Not sure how accurate the numbers are for Russian deserters ??	sure accurate number deserter	-0.2411	Neutral
The longest non war - war in the history of mankind 😂	longest non war war history mankind	-0.8316	Negative
@SullivanTb Gonna roll up to the Russian border of Ukraine and tell everyone to cool it	gonna roll border ukraine tell everyone cool	0.3182	Neutral
@putey_pute We were supposed to have left Cold War politics behind. Ukraine is a sovereign state and can ally with whom ever it wants. You Tweet is a completely false equivalence if Russia is genuinely peaceful.	supposed left cold war politics behind ukraine sovereign state ally ever want tweet completely false equivalence russia genuinely peaceful	-0.1779	Neutral
I wonder what Biden’s Nobel laureates have to say about Ukraine the keystone pipeline the southern border inflation crime	wonder bidens nobel laureate say ukraine keystone pipeline southern border inflation crime	-0.5423	Negative
Putin Vs Biden	putin v biden	0.0	Neutral
"\\""\""Russia Steps Up Propaganda War Amid Tensions With Ukraine\""\"" by Julian E. Barnes via NYT https://t.co/fUniffGQw2 Russia""	russia step propaganda war amid tension ukraine julian e barnes via nyt russia	-0.8225	Negative"
The war is inevitable. We will save your head. Says Berlin!	war inevitable save head say berlin	-0.1779	Neutral
#StandwithUkraine 🇺🇦	standwithukraine	0.0	Neutral
@FlokiCrypto @crypto_bitlord7 Except the past 4 presidents didn’t allow Russia to do whatever they wanted and now Russian troops are waiting at the border and Biden says he will send US troops so it’s pretty easy to understand that the possibility is greater than it has been in a long long time	except past president didnt allow russia whatever wanted troop waiting border biden say send u troop pretty easy understand possibility greater long long time	0.8164	Positive
"\\""\""I stand as the only President of the 21st century on whose watch #Russia did not invade another country\""\"" - Trump.""	stand president st century whose watch russia invade another country trump	0.0	Neutral"
You think AJ is waiting for Russia to invade Ukraine before he announces the rematch?	think aj waiting russia invade ukraine announces rematch	0.0	Neutral
"'rawDescription': \\""Quality journalism isn't cheap.\\xa0Support https://t.co/dDlzkWD5yp. \\nHere's how https://t.co/nJZ81DnHvp\""\""""	rawdescription quality journalism isnt cheapxasupport nheres	0.0	Neutral"
"\@ABC 100% of the Russian troops \""\""amassed\""\"" around Ukraine are on Russian territory.""	troop amassed around ukraine territory	0.0	Neutral"
@RealCarlVernon I agree-the Ukraine is just more sabre-rattling and war panic being spread to distract people	agreethe ukraine sabrerattling war panic spread distract people	-0.8646	Negative
Dear #Russians... #Putin is sending your #Kids to die in #Ukraine!	dear russian putin sending kid die ukraine	-0.3182	Neutral
@SpeeFriedrich Sehr richtig und auch sehr wichtig zu betonen dass es die Taten einzelner sind und nicht die Wahrnehmung der Menschen in Russland widerspiegelt. #StandWithUkraine #SWIFToffRussia #fuckyouPutin×○○	sehr richtig und auch sehr wichtig zu betonen das e die taten einzelner sind und nicht die wahrnehmung der menschen russland widerspiegelt standwithukraine swiftoffrussia fuckyouputin	-0.8316	Negative
Ukraine readies for insurgency as Russia prepares for possible war	ukraine ready insurgency russia prepares possible war	-0.5994	Negative
an 'almost airworthy' Second World War bomber	almost airworthy second world war bomber	-0.5994	Negative
Seems odd that one of the key perpetrators of fraud on the American people about Russian collusion is now shouting from the rooftops that the Russians will invade Ukraine on Wednesday… how many “Russia amassed at the border” stories over the years? Except 2014 Crimea	seems odd one key perpetrator fraud american people collusion shouting rooftop russian invade ukraine wednesday many russia amassed border story year except crimea	-0.7964	Negative
"\Russian troops return after deployment in Kazakhstan - All planes with soldiers from the \""\""collective peacekeeping forces of the CSTO\""\"" arrived from Kazakhstan at the Severny air base near the city of Ivanovo https://t.co/rAS25utozk\""""	troop return deployment kazakhstan plane soldier collective peacekeeping force csto arrived kazakhstan severny air base near city ivanovo	0.4588	Neutral"
Russia is building up troops along border with Ukraine https://t.co/6NMKlePSCe	russia building troop along border ukraine	0.0	Neutral
Biden’s Ukrainian Albatross	bidens ukrainian albatross	0.0	Neutral
"\@talkRADIO @Iromg @THEJamesWhale Russia has been massing troops and equipment on the Ukraine border for MONTHS. The only reason your lot are concerned about it now is because it opens the door on Liar Johnson having a \""\""Falklands moment\""\"". You don't really give a damn about Ukraine. Just be honest. It's a ploy.\""""	russia massing troop equipment ukraine border month reason lot concerned open door liar johnson falklands moment dont really give damn ukraine honest ploy	0.3536	Neutral"
Gender+Dev't Analyst	genderdevt analyst	0.0	Neutral
@Edelman11 #StandWithUkraine this breaks my heart	standwithukraine break heart	0.0	Neutral
@Quicktake @POTUS sanctions on Russia please and send troops to Ukraine!	sanction russia please send troop ukraine	0.3182	Neutral
Now Biden wants to wag the dog and get into a war with military juggernaut Russia over a border incursion in the Ukraine. just because he wants to deflect from his disastrous first year in office! https://t.co/eP1qWek4eP	biden want wag dog get war military juggernaut russia border incursion ukraine want deflect disastrous first year office	-0.8402	Negative
#Russia will invade the moment #Ukraina president #Zelenskiy leaves the country.  Haven't I seen this cowardly exit in what movie before?	russia invade moment ukraina president zelenskiy leaf country havent seen cowardly exit movie	-0.4588	Neutral
🇷🇺🇺🇦 — BREAKING: Russian President Putin says that he made a decision to partially withdraw troops from the Ukrainian border.	breaking president putin say made decision partially withdraw troop ukrainian border	0.0	Neutral
@maddow Pres Zielinsky's asking for acceptance into NATO &amp; EU	pres zielinskys asking acceptance nato amp eu	0.4588	Neutral
"so to speak: but NATO refuses. (4/7)\""	speak nato refuse	0.0	Neutral
so where is this comedian neo-pazi secretly fleeing when russian troops capture the capital? Argentina? again ?	comedian neopazi secretly fleeing troop capture capital argentina	0.4588	Neutral
so why do leftists want russia to invade ukraine again? i'm confused	leftist want russia invade ukraine im confused	-0.25	Neutral
so you must be a Bot.\\nscio me nihil scire\\nBe Everywhere.\\nlinktr.ee/rvolt24\""\""""	botnscio nihil scirenbe everywherenlinktreervolt	0.0	Neutral"
#Russia this is the truth. The #war #criminal #Czar #Putin's #tanks are being abandoned in #Ukraine and your sons are surrendering because they don't want to kill their innocent brothers in Ukraine https://t.co/AtNuVCxy2V	russia truth war criminal czar putin tank abandoned ukraine son surrendering dont want kill innocent brother ukraine	-0.4738	Neutral
"\Negotiations tomorrow-\""\""We are waiting for you tomorrow""	negotiation tomorrowwe waiting tomorrow	0.0	Neutral"
UPDATE: situation at the Ukraine border told by PETA Germany staff member 🇺🇦💔 Find out how you can help: https://t.co/gxG3VhWOBV https://t.co/tzaweVXGcl	update situation ukraine border told peta germany staff member find help	0.4019	Neutral
"\\""\""Official from a @NATO ally tells me Pres #Biden told them today #US does believe Vladimir #Putin has decided to attack #Ukraine. Next week.\""\"" https://t.co/9oFctEmBB6\""""	official ally tell pres biden told today u believe vladimir putin decided attack ukraine next week	-0.4767	Neutral"
A fresh invitation back to 'realpolitik'.	fresh invitation back realpolitik	0.3182	Neutral
There is no question why Russia chose now to invade #Ukraine. https://t.co/byHACSZtAV	question russia chose invade ukraine	-0.296	Neutral
@WPSDLocal6 #StandWithUkraine 🇺🇦💙💛	standwithukraine	0.0	Neutral
This is Just insane. I can't believe their lack of situational awareness in sending our current Border leader at a time when over 2 Million has invaded our Country &amp; 164K in JUST JANUARY to worry about a potential invasion in Ukraine. @KremlinRussia_E  is probably playing them! https://t.co/TVuxHTp5Id https://t.co/pC3JGSDvXc	insane cant believe lack situational awareness sending current border leader time million invaded country amp k january worry potential invasion ukraine probably playing	-0.4287	Neutral
@Ecv_Gols Aí a Rússia invade...	rssia invade	0.0	Neutral
@NATO Puntin does NOT respect Nato allies he lied about doing exercises on the border of Ukraine now he is in Ukraine he will attack Nato allies it is a question not how but when SANCTIONS DO NOT WORK NOTO is using Ukraine as a blanket for Europe but PUTIN will not stop atUkraine	puntin respect nato ally lied exercise border ukraine ukraine attack nato ally question sanction work noto using ukraine blanket europe putin stop atukraine	-0.3171	Neutral
Blinken says US has seen 'no meaningful pullback' of Russian forces from the Ukraine border	blinken say u seen meaningful pullback force ukraine border	0.0258	Neutral
"Glasgow/Pompey\\""""	glasgowpompey	0.0	Neutral"
Lot of chatter among Twitter OSINT handles that Russia would invade on Wednesday. I know it will be proven false	lot chatter among twitter osint handle russia invade wednesday know proven false	0.0	Neutral
#StandWithUkraine https://t.co/mLk3vFdqMZ	standwithukraine	0.0	Neutral
@RALee85 @krakek1 @PeregrineBeau @Dominic2306 If part of it it s covert shipment that could work.	part covert shipment work	0.0	Neutral
Ukraine: Vladimir Putin says ‘of course we don’t want war’ as conflicting reports claim he has withdrawn troops from border | Politics News https://t.co/1625fgvGKS	ukraine vladimir putin say course dont want war conflicting report claim withdrawn troop border politics news	0.0577	Neutral
im bam margera at the ukraine-russian border. welcome to jackass	im bam margera ukrainerussian border welcome jackass	0.0516	Neutral
"'rawDescription': \\""Been here long enough to know what is cool and who's the fool.\""\""""	rawdescription long enough know cool who fool	-0.1531	Neutral"
Thread with details of a VERY interesting interview with alleged Kremlin quisling Murayev from three weeks ago in which he predicts “big changes” ahead for Ukraine in the coming months and a completely new approach to the war with Russia https://t.co/sphvDML23o	thread detail interesting interview alleged kremlin quisling murayev three week ago predicts big change ahead ukraine coming month completely new approach war russia	-0.228	Neutral
