rawData	tokens	sentiment	Category
@JackPosobiec What has led to the Russia Ukraine situation. Why would Russia invade?	led russia ukraine situation russia invade	0.0	Neutral
What is angry and grumpy old man Putin planning next. Russian troops on Ukraine's borders are checked for their military preparedness https://t.co/FmRdUF07nM	angry grumpy old man putin planning next troop ukraine border checked military preparedness	-0.5106	Negative
@Yahoo All NATO and US have to do take our time with troops and weapons around Ukraine and wipe out half of the Russian military forces . Russia not going stop here with that Trump supporter Putin in power.	nato u take time troop weapon around ukraine wipe half military force russia going stop trump supporter putin power	0.0227	Neutral
"\@IlvesToomas You are a warmonger and bitter. You tell everybody only yours \""\""russophobia\""\"". Why we Finland need Nato. \""\""There in Estonia and the applicant country in Ukraine is so peaceful\""\"". We have had a war 80 years ago in Finland""	warmonger bitter tell everybody russophobia finland nato estonia applicant country ukraine peaceful war year ago finland	-0.7568	Negative"
US deploys thousands of troops to deal with Russia-Ukraine conflict | The New Daily https://t.co/ZNVJuZLbfw	u deploys thousand troop deal russiaukraine conflict new daily	-0.3182	Neutral
Will @BorisJohnson's 10 kids be going to war?	kid going war	-0.5994	Negative
Russia Says Some Troops Pulling Back From Ukraine Border but Exercises Continue https://t.co/5YAcIHv2eU	russia say troop pulling back ukraine border exercise continue	0.0	Neutral
@mat8iou @stand_for_all He's relying on Russia to invade Ukraine to take everyone's mind off it.	he relying russia invade ukraine take everyones mind	0.0	Neutral
The United States could see laundry detergent as a threat and invade Iraq. And Russia has to let Ukraine build all sorts of NATO and US military installations without standing up to them?？？？	united state see laundry detergent threat invade iraq russia let ukraine build sort nato u military installation without standing	-0.1531	Neutral
I overhear A Chassidic Wedding on Ukraine's Tense Eastern Border	overhear chassidic wedding ukraine tense eastern border	-0.34	Neutral
@PetrPedroPiotr @janboehm Die Nato wird bei einem „einmarsch“ der Russen in die Ukraine nicht aktiv. Zumal dieser einmarsch schon 2014 passierte. Es wird weiterhin einen Stellvertreter krieg geben bei denen zuviele unschuldige sterben müssen.	die nato wird bei einem einmarsch der russen die ukraine nicht aktiv zumal dieser einmarsch schon passierte e wird weiterhin einen stellvertreter krieg geben bei denen zuviele unschuldige sterben mssen	-0.8316	Negative
BREAKING: EU överens om att stänga av Ryssland från #SWIFT.	breaking eu verens om att stnga av ryssland frn swift	0.2023	Neutral
The International Centre for Strategic Intelligence:	international centre strategic intelligence	0.4767	Neutral
@NATO Please close the sky over Ukraine!!! People are suffering!!	please close sky ukraine people suffering	-0.2023	Neutral
Don't miss today's episode 👇	dont miss today episode	0.1139	Neutral
'protected': False	protected false	0.4404	Neutral
Here come the #RAF #UK RAF #Jets heading for #Cyprus #eurofighter #typhoon #NATO #Ukraine #Russia #RussianUkrainianWar https://t.co/99AGy1rZZM	come raf uk raf jet heading cyprus eurofighter typhoon nato ukraine russia russianukrainianwar	0.0	Neutral
"\This is a violation of the U.N. Charter. This is a violation of international law. Words matter. This is not \""\""peacekeeping\""\""""	violation un charter violation international law word matter peacekeeping	-0.8307	Negative"
essayist	essayist	0.0	Neutral
"'rawDescription': '\\""La plus belle des ruses du diable est de vous persuader qu\\'il n\\'existe pas. Hé ouais ma gueule.\""\"" (Charles Baudelaire bourré)\\nMes tweets engagent tout le monde.'""	rawdescription la plus belle de rus du diable est de vous persuader quil nexiste pa h ouais gueule charles baudelaire bourrnmes tweet engagent tout le monde	-0.128	Neutral"
