rawData	tokens	sentiment	Category
Ukraine’s President Zelensky urges world leaders to tone down rhetoric on threat of war with Russia https://t.co/edVxL6BBbR	ukraine president zelensky urge world leader tone rhetoric threat war russia	-0.8074	Negative
@ggreenwald The solution here seems pretty simple on the surafce.  Declare that Ukraine &amp; Georgia will not join Nato.  They become neutral but independent states.  Both countries should agree that neither should be influencing the other.	solution seems pretty simple surafce declare ukraine amp georgia join nato become neutral independent state country agree neither influencing	0.6763	Positive
@randyvera Federal Service of Troops	federal service troop	0.0	Neutral
@kvghopper @InnaSovsun @POTUS Ukraine is not asking for NATO soldiers. Give us a lot of fighter jets and air defense	ukraine asking nato soldier give u lot fighter jet air defense	0.2732	Neutral
@monicaonairtalk #Ukraine has a bunch of organized #IllegalAliens at their border waiting to march in. Does that scenario sound familiar?	ukraine bunch organized illegalaliens border waiting march scenario sound familiar	0.0	Neutral
"#Russland Bedrohung der #ukraine . Das demokratische #Finnland und #Schweden sollten der #NATO beitreten, um gegenüber Russland ein Zeichen zu setzen.	russland bedrohung der ukraine da demokratische finnland und schweden sollten der nato beitreten um gegenber russland ein zeichen zu setzen	0.0	Neutral"
@reuvenbesh @OnyxMule @mattblake94 @b52_nzi @FabrizioRomano This is how you see them.	see	0.0	Neutral
"on the Russian side.\""	side	0.0	Neutral
on the last day of the year	last day year	0.0	Neutral
on the other hand	hand	0.4939	Neutral
on top of the 100 battalions massed on the borders...in a sign that Putin could extend the crisis for weeks\""\""""	top battalion massed bordersin sign putin extend crisis week	-0.3818	Neutral"
I’ve noticed with all pro Russia people they immediately say you need historical context and send some shitty video. Nah dude I think it is as simple as don’t invade a sovereign nation.	ive noticed pro russia people immediately say historical context send shitty video nah dude think simple dont invade sovereign nation	-0.6124	Negative
"'rawDescription': \\""⚠️CONTENT WARNING⚠️\\n           Don't follow.\""\""""	rawdescription content warningn dont follow	0.0	Neutral"
@ACTforAmerica Biden shouldn’t be sending troops to the Southern border or Ukraine.	biden shouldnt sending troop southern border ukraine	0.0	Neutral
@Acyn US has not gone to war and there is nothing imminent that makes one believe they are. Biden has said explicitly that the US will not put boots on the ground in Ukraine...this could change if Ukraine is granted membership in NATO.	u gone war nothing imminent make one believe biden said explicitly u put boot ground ukrainethis change ukraine granted membership nato	0.6305	Positive
"'rawDescription': \\""Reports from @ABC News' political team.\""\""""	rawdescription report news political team	0.0	Neutral"
@PoppyFlowers16 @benandjerrys You seem to understand this conflict worse than the ice cream company if you think troops in Romania are going to fight in Ukraine.	seem understand conflict worse ice cream company think troop romania going fight ukraine	-0.8087	Negative
"\@vrzejm @LegendrSaiyajin @andromeda770 @amurati @techleadhd US can be on every border along Russia &amp; there would be no \""\""insecurities\""\"". It's fact""	u every border along russia amp insecurity fact	-0.6124	Negative"
"#nolanlive @shaunharkin17 speaking tonight about the war in #Ukraine Speaking truth to power about the responsibility of NATO and the west in the events that are happening now. De-escalate,	nolanlive speaking tonight war ukraine speaking truth power responsibility nato west event happening deescalate	-0.3818	Neutral"
@WasOnceLoved @i_nautilus His point was that the Russian troops are still on Russian soil.	point troop still soil	0.0	Neutral
"we're gonna take Ukraine...why can't the US just leave us be...waaaa....\\""""	gonna take ukrainewhy cant u leave u bewaaaa	-0.0516	Neutral"
Russian troops hit the #Kyiv #TV ##tower #russianagression #war #ukraineunderattack https://t.co/NDLC9r81I7	troop hit kyiv tv tower russianagression war ukraineunderattack	-0.5994	Negative
@tysonbrody I thought she was saying that a million people marching in London and DC against war would dissuade Putin from invading Ukraine. (Big if true!)	thought saying million people marching london dc war dissuade putin invading ukraine big true	-0.2732	Neutral
@PennyMordaunt @JSHeappey You realise lots of other nations are also supporting Ukraine?	realise lot nation also supporting ukraine	0.4404	Neutral
#StandWithUkraine https://t.co/SV4eQ0jt85	standwithukraine	0.0	Neutral
#UkraineWillResist #Ukraine #NATO #putin https://t.co/yJmSnwGdZQ	ukrainewillresist ukraine nato putin	0.0	Neutral
NO COUNTRY HAVE RIGHT TO OCCUPY OTHER COUNTRY WITHOUT HAVING THE CONSENT OF THE PEOPLE ON BOTH SIDES.	country right occupy country without consent people side	-0.434	Neutral
Thumbs up to @LindseyGrahamSC for saying out loud what most of us are thinking! #IStandWithUkraine #StandWithUkraine #Ukraine #UkraineKrieg #UkraineWar #RussiaInvadedUkraine #StopRussianAggression #UkraineUnderAttack #SlavaUkraini #Russia #Putin #StopPutin #StopPutinNOW https://t.co/L8KFihB7KR	thumb saying loud u thinking istandwithukraine standwithukraine ukraine ukrainekrieg ukrainewar russiainvadedukraine stoprussianaggression ukraineunderattack slavaukraini russia putin stopputin stopputinnow	0.0	Neutral
LIVE: NATO Secretary General Stoltenberg holds a news conference about the situation in Ukraine https://t.co/PJcK2DsJov #reuters	live nato secretary general stoltenberg hold news conference situation ukraine reuters	0.0	Neutral
@Affronter84 @guardian Ukraine wanting to join a defensive agreement is no excuse to invade them.  Build a big ass wall between Putin’s Russia and Ukraine and be done with it.  NATO has NO interest in WW3.  NATO is all that keeps Putin from invading Poland and others.	ukraine wanting join defensive agreement excuse invade build big as wall putin russia ukraine done nato interest ww nato keep putin invading poland others	0.2263	Neutral
@malnoey @Eomurchu I’m their own country.. so soldiers in their own nation is a threat. That’s a new one. The only troops that are aggressive is US/UK &amp; NATO members who are in Ukraine over something that hasn’t even happened. All this ‘supposed aggression’ is all made up by the west as usual.	im country soldier nation threat thats new one troop aggressive usuk amp nato member ukraine something hasnt even happened supposed aggression made west usual	-0.7351	Negative
Corrupt af!	corrupt af	0.0	Neutral
@olgatokariuk #StandWithUkraine https://t.co/sEjapZtTwI	standwithukraine	0.0	Neutral
"'rawDescription': '$fourleaf 🍀🐉🌷🍌\\nfourleaf@handcash.io\\nU/53  \\n\\""Life is what you make it!\""\"" - Digital Nomad - World Traveler - Organic - Free Range Human - “On the road to see”'""	rawdescription fourleaf nfourleafionu nlife make digital nomad world traveler organic free range human road see	0.5106	Positive"
@Noahpinion There are stories about Russian troops sabotaging their own vehicles to avoid the fight. It seems clear there is a major morale problem and no believe at all in the moral validity of the enterprise.	story troop sabotaging vehicle avoid fight seems clear major morale problem believe moral validity enterprise	-0.7269	Negative
@Femi_Sorry What if Johnson is delaying the Gray report until he can rally the troops behind him in the Ukraine?	johnson delaying gray report rally troop behind ukraine	0.0	Neutral
Breaking:: Two d*e from freezing at Ukranian border	breaking two de freezing ukranian border	-0.1027	Neutral
Microsoft: Ukraine hit with new FoxBlade malware hours before invasion https://t.co/7OdbPCe667	microsoft ukraine hit new foxblade malware hour invasion	0.0	Neutral
@maidenhell63 @olex_scherba Things on Earth you can see from space:	thing earth see space	0.0	Neutral
'description': 'Permanent Mission of Ukraine to the United Nations Office and other International Organizations in Geneva'	description permanent mission ukraine united nation office international organization geneva	0.4215	Neutral
Be Show to watch Channel 9News 16/2/22  Qld  TV  Australia  reports a invasion of Ukraine by Russia  is Imminent  But on other News it says Russia is  Withdrawing It's troops	show watch channel news qld tv australia report invasion ukraine russia imminent news say russia withdrawing troop	0.0	Neutral
and they had a very Annoying Guy as their president. The good countries of the world decided this could not stand	annoying guy president good country world decided stand	-0.024	Neutral
"\@lrl05644758 \""\""Gefolgt von niemandem""	gefolgt von niemandem	0.0	Neutral"
#StandWithUkraine https://t.co/dWW2mtz7nT	standwithukraine	0.0	Neutral
Peacekeeping mission with cluster munitions banned by the Geneva Convention dropped on civilians.  Who will believe Putin and his madness?	peacekeeping mission cluster munition banned geneva convention dropped civilian believe putin madness	-0.4404	Neutral
@mmpadellan @ReallyAmerican1 #UkraineInvasion #RussiaUkraineCrisis #RussiaInvadedUkraine	ukraineinvasion russiaukrainecrisis russiainvadedukraine	0.0	Neutral
“Oleksandra's dogs have been a source of support during the bombing. Her four rescue dogs have been sheltering in the bathroom of her flat in Kharkiv since the shelling began...” 🇺🇦🐕 #standwithukraine #animalsinukraine  https://t.co/XmB16n90Kj	oleksandras dog source support bombing four rescue dog sheltering bathroom flat kharkiv since shelling began standwithukraine animalsinukraine	0.7184	Positive
@EuroBriefing Your forecast of a probable Russian invasion of Ukraine is unlikely.	forecast probable invasion ukraine unlikely	0.0	Neutral
@prchovanec Hand wringing over comments Biden has made won’t change Putin’s assessment of his strategic interest in Ukraine. If troops from NATO were moved into Ukraine that would be an extremely dangerous escalation but the only thing likely to deter whatever Russia is planning.	hand wringing comment biden made wont change putin assessment strategic interest ukraine troop nato moved ukraine extremely dangerous escalation thing likely deter whatever russia planning	0.2272	Neutral
"\@BorisJohnson \""\""exactly why we've doubled numbers of British troops in... Estonia.""	exactly weve doubled number british troop estonia	0.0	Neutral"
Ukrainian Olena Kurilo (52) Shows Off Wounds After Russian Claims She Faked Her Injuries-Teacher whose bloodied face became iconic image of war in Ukraine shows off her wounds-In gruesome video-After Russian media accused her of faking her injuries...	ukrainian olena kurilo show wound claim faked injuriesteacher whose bloodied face became iconic image war ukraine show woundsin gruesome videoafter medium accused faking injury	-0.836	Negative
Meeting with Zelensky 🇺🇦🇬🇪✊	meeting zelensky	0.0	Neutral
Letter from Paris: Watching Russia Invade Ukraine from Here - Frenchly (Frenchly)	letter paris watching russia invade ukraine frenchly frenchly	0.0	Neutral
@Reuters Russian troops are all in Russia aren't they? Its a shame the NATO  nations don't train at home. We might not be over-run by illegal immigrants.	troop russia arent shame nato nation dont train home overrun illegal immigrant	-0.2607	Neutral
@davalc1979 @binnenfuchs @Snowden Except the Russian Troops are also in other countries not inside Russian borders. Are they protecting Belarus's borders?	except troop also country inside border protecting belarus border	0.0	Neutral
Trzymajamy kciuki	trzymajamy kciuki	0.0	Neutral
@greenbenali What is your point?	point	0.0	Neutral
