rawData	tokens	sentiment	Category
The face of the BBC who thinks cake is more important than war in Ukraine!	face bbc think cake important war ukraine	-0.4715	Neutral
#ImpeachJoeBiden for inviting Russia to invade Ukraine. https://t.co/gblzTjCDUB	impeachjoebiden inviting russia invade ukraine	0.3182	Neutral
@HuffPost How about Breyer? How dare he even think about retiring knowing that Russia could invade Ukraine triggering said announcement? Don't these people know that the world stops during a global crisis?	breyer dare even think retiring knowing russia invade ukraine triggering said announcement dont people know world stop global crisis	-0.6908	Negative
"\@mfa_russia russia amassing \""\""drill\""\"" troops around the borders of Ukraine.NATO allies ready to sanction your 13 cent ruble on the dollar to poverty level. serious about keeping not starting a war get the fuck out of ukraine  so your credibility of not invading is recognized\""""	russia amassing drill troop around border ukrainenato ally ready sanction cent ruble dollar poverty level serious keeping starting war get fuck ukraine credibility invading recognized	-0.3515	Neutral"
@nov_jasya Dude don't be a slave to the west and their media	dude dont slave west medium	0.0	Neutral
Russian troops are trying to save lives in this take over. Maddow the liberal wants a bloody war. https://t.co/uNy9lDc29f	troop trying save life take maddow liberal want bloody war	-0.5574	Negative
Ok… who had Russia threatening to invade Finland and Sweden if they join NATO for their “WTF 2022” bingo card? 😳 #2022NotGoingTheWayIExpectedToBeHonest	ok russia threatening invade finland sweden join nato wtf bingo card notgoingthewayiexpectedtobehonest	-0.5859	Negative
@RobWaldorf @JustinTrudeau The Full force of NATO could have occupied Ukraine. No way Putin attacks the full Might of NATO.	full force nato occupied ukraine way putin attack full nato	-0.6249	Negative
@POTUS World leaders need to stop rewarding a bully by buying his oil for $90+ a barrel. The world needs to stop buying Putin's oil until he withdraws his troops from the Ukraine border. Right now he is being rewarded for bad behavior.	world leader stop rewarding bully buying oil barrel world need stop buying putin oil withdraws troop ukraine border right rewarded bad behavior	-0.5423	Negative
@mohaking99 @IamObroniBa @bloo_five @Faraz09380163 @fcsm_eng Agree. I mean they have given Ukraine billions in weapons to help fight. And all the legal sanctions etc. I personally think he needs to be stopped. But understand the reluctance from NATO and US to put troops in.  That doesn’t change the reasons though that Putin has listed LIES	agree mean given ukraine billion weapon help fight legal sanction etc personally think need stopped understand reluctance nato u put troop doesnt change reason though putin listed lie	-0.7992	Negative
"\@Orest_Baback @aspid_meh @ReneRebeTM @eugene_finkel @myroslavapetsa \""\""Half the world\""\"" being just Germany and Italy""	half world germany italy	0.0	Neutral"
@kayandskittles AFAIK he's already said he's not defending Ukraine or even sending US troops in to rescue US civilians	afaik he already said he defending ukraine even sending u troop rescue u civilian	0.5106	Positive
@ferefoxideology @POTUS Putting troops on the ground in Ukraine would set the stage for a nuclear war. Nothing else but sanctions and bolstering NATO (of which Ukraine is not a part) to be done.	putting troop ground ukraine set stage nuclear war nothing else sanction bolstering nato ukraine part done	-0.3506	Neutral
"'rawDescription': \\""Playing 80's - 90's Themed Rock. \\nFeaturing Local Bands. \\nAll Rock / All Local / All The Time \\nCommercial Free! Tell All Your Friends!\""\""""	rawdescription playing themed rock nfeaturing local band nall rock local time ncommercial free tell friend	0.802	Positive"
Ukraine should either have to join NATO or defend itself	ukraine either join nato defend	0.296	Neutral
"\\""\""Russia""	russia	0.0	Neutral"
#StandWithUkraine	standwithukraine	0.0	Neutral
